weather_id,store_id,weather_date,temperature_c,rainfall_mm,humidity_pct,weather_type
28287,20,2022-06-12,24.6,10.97,88.6,Rainy
28288,20,2022-06-13,27.0,0.0,85.7,Clear
28289,20,2022-06-14,26.7,8.43,80.8,Rainy
28290,20,2022-06-15,25.3,0.0,91.3,Clear
28291,20,2022-06-16,28.0,17.67,90.6,Rainy
28292,20,2022-06-17,29.4,2.39,92.1,Cloudy
28293,20,2022-06-18,31.9,2.29,83.4,Cloudy
28294,20,2022-06-19,28.0,1.66,90.4,Cloudy
28295,20,2022-06-20,29.2,9.78,89.7,Rainy
28296,20,2022-06-21,27.4,0.0,78.4,Clear
28297,20,2022-06-22,27.0,0.0,72.4,Clear
28298,20,2022-06-23,29.7,0.0,85.1,Clear
28299,20,2022-06-24,26.9,0.0,87.6,Clear
28300,20,2022-06-25,27.9,5.91,87.2,Rainy
28301,20,2022-06-26,24.2,3.6,82.5,Cloudy
28302,20,2022-06-27,26.2,5.02,98.7,Rainy
28303,20,2022-06-28,26.7,0.0,98.8,Clear
28304,20,2022-06-29,25.4,54.24,87.5,Rainy
28305,20,2022-06-30,28.7,8.84,87.6,Rainy
28306,20,2022-07-01,26.8,0.0,76.3,Clear
28307,20,2022-07-02,26.8,0.32,83.6,Cloudy
28308,20,2022-07-03,25.0,7.88,76.2,Rainy
28309,20,2022-07-04,30.0,2.54,91.4,Cloudy
28310,20,2022-07-05,28.9,0.0,86.0,Clear
28311,20,2022-07-06,28.7,5.61,82.4,Rainy
28312,20,2022-07-07,21.9,3.72,83.7,Cloudy
28313,20,2022-07-08,25.1,1.06,82.2,Cloudy
28314,20,2022-07-09,29.8,4.98,82.6,Cloudy
28315,20,2022-07-10,23.2,7.53,91.8,Rainy
28316,20,2022-07-11,30.0,2.01,91.2,Cloudy
28317,20,2022-07-12,33.2,1.09,89.6,Cloudy
28318,20,2022-07-13,29.2,0.0,88.0,Clear
28319,20,2022-07-14,23.4,12.66,78.3,Rainy
28320,20,2022-07-15,28.4,4.9,79.5,Cloudy
28321,20,2022-07-16,28.9,0.0,75.5,Clear
28322,20,2022-07-17,30.2,0.0,79.7,Clear
28323,20,2022-07-18,31.2,17.34,82.2,Rainy
28324,20,2022-07-19,25.4,6.2,89.8,Rainy
28325,20,2022-07-20,26.2,15.53,82.6,Rainy
28326,20,2022-07-21,25.1,19.16,86.3,Rainy
28327,20,2022-07-22,28.2,0.68,96.6,Cloudy
28328,20,2022-07-23,29.4,3.12,86.0,Cloudy
28329,20,2022-07-24,30.0,25.5,71.3,Rainy
28330,20,2022-07-25,27.1,0.0,81.4,Clear
28331,20,2022-07-26,24.8,0.0,87.7,Clear
28332,20,2022-07-27,29.0,31.23,85.7,Rainy
28333,20,2022-07-28,28.0,2.92,86.0,Cloudy
28334,20,2022-07-29,31.2,9.2,81.3,Rainy
28335,20,2022-07-30,30.1,1.59,77.2,Cloudy
28336,20,2022-07-31,31.0,1.38,85.2,Cloudy
28337,20,2022-08-01,26.3,0.0,83.0,Clear
28338,20,2022-08-02,26.7,10.11,85.4,Rainy
28339,20,2022-08-03,27.7,9.05,75.8,Rainy
28340,20,2022-08-04,30.2,1.54,80.5,Cloudy
28341,20,2022-08-05,30.7,0.0,87.0,Clear
28342,20,2022-08-06,25.9,0.0,85.1,Clear
28343,20,2022-08-07,24.3,3.09,75.4,Cloudy
28344,20,2022-08-08,25.9,0.0,79.4,Clear
28345,20,2022-08-09,24.1,0.0,81.3,Clear
28346,20,2022-08-10,28.0,3.48,92.1,Cloudy
28347,20,2022-08-11,29.0,0.0,81.6,Clear
28348,20,2022-08-12,27.5,13.05,86.9,Rainy
28349,20,2022-08-13,31.0,28.78,89.7,Rainy
28350,20,2022-08-14,28.1,0.0,85.2,Clear
28351,20,2022-08-15,27.4,0.0,80.8,Clear
28352,20,2022-08-16,27.9,3.48,82.0,Cloudy
28353,20,2022-08-17,30.3,33.11,85.1,Rainy
28354,20,2022-08-18,27.6,0.0,84.9,Clear
28355,20,2022-08-19,28.6,15.44,83.5,Rainy
28356,20,2022-08-20,31.5,0.0,91.5,Clear
28357,20,2022-08-21,31.0,1.69,85.4,Cloudy
28358,20,2022-08-22,26.2,0.0,83.1,Clear
28359,20,2022-08-23,29.4,0.0,84.0,Clear
28360,20,2022-08-24,31.3,0.0,85.0,Clear
28361,20,2022-08-25,32.3,2.37,84.3,Cloudy
28362,20,2022-08-26,26.2,0.0,87.5,Clear
28363,20,2022-08-27,26.8,0.25,83.6,Cloudy
28364,20,2022-08-28,24.0,0.0,77.2,Clear
28365,20,2022-08-29,26.7,3.67,79.7,Cloudy
28366,20,2022-08-30,30.2,0.19,77.6,Cloudy
28367,20,2022-08-31,30.4,0.0,87.0,Clear
28368,20,2022-09-01,28.8,0.8,85.3,Cloudy
28369,20,2022-09-02,30.4,7.92,86.4,Rainy
28370,20,2022-09-03,30.6,28.42,80.5,Rainy
28371,20,2022-09-04,26.3,0.1,86.4,Cloudy
28372,20,2022-09-05,28.5,1.94,92.9,Cloudy
28373,20,2022-09-06,27.3,7.12,84.7,Rainy
28374,20,2022-09-07,29.1,0.0,87.4,Clear
28375,20,2022-09-08,27.6,3.58,87.7,Cloudy
28376,20,2022-09-09,24.7,0.14,80.0,Cloudy
28377,20,2022-09-10,25.8,0.0,82.5,Clear
28378,20,2022-09-11,32.0,7.04,77.5,Rainy
28379,20,2022-09-12,28.7,3.82,84.0,Cloudy
28380,20,2022-09-13,27.6,16.98,76.0,Rainy
28381,20,2022-09-14,24.5,7.08,80.6,Rainy
28382,20,2022-09-15,26.2,3.0,91.3,Cloudy
28383,20,2022-09-16,26.3,6.39,85.8,Rainy
28384,20,2022-09-17,29.4,0.74,88.3,Cloudy
28385,20,2022-09-18,29.5,2.32,85.6,Cloudy
28386,20,2022-09-19,29.0,11.56,93.3,Rainy
28387,20,2022-09-20,25.0,3.38,85.8,Cloudy
28388,20,2022-09-21,26.5,2.8,81.0,Cloudy
28389,20,2022-09-22,24.0,3.08,87.4,Cloudy
28390,20,2022-09-23,29.3,0.09,86.0,Cloudy
28391,20,2022-09-24,28.8,1.22,87.8,Cloudy
28392,20,2022-09-25,27.6,5.53,91.7,Rainy
28393,20,2022-09-26,26.8,0.0,86.8,Clear
28394,20,2022-09-27,29.7,0.0,82.6,Clear
28395,20,2022-09-28,25.4,0.0,86.1,Clear
28396,20,2022-09-29,26.1,3.08,81.3,Cloudy
28397,20,2022-09-30,26.3,0.0,86.3,Clear
28398,20,2022-10-01,31.1,0.0,69.5,Clear
28399,20,2022-10-02,30.9,0.0,66.3,Clear
28400,20,2022-10-03,28.3,0.0,60.7,Clear
28401,20,2022-10-04,31.7,0.0,60.7,Clear
28402,20,2022-10-05,28.9,0.0,65.8,Clear
28403,20,2022-10-06,31.5,0.0,56.0,Clear
28404,20,2022-10-07,29.9,0.0,65.8,Clear
28405,20,2022-10-08,28.0,0.0,69.8,Clear
28406,20,2022-10-09,33.0,0.0,64.8,Clear
28407,20,2022-10-10,29.5,0.0,61.5,Clear
28408,20,2022-10-11,32.3,0.0,64.3,Clear
28409,20,2022-10-12,34.0,0.0,59.0,Clear
28410,20,2022-10-13,30.7,0.0,56.4,Clear
28411,20,2022-10-14,28.0,0.0,62.7,Clear
28412,20,2022-10-15,26.9,0.0,55.0,Clear
28413,20,2022-10-16,30.7,0.0,69.2,Clear
28414,20,2022-10-17,32.7,0.0,64.6,Clear
28415,20,2022-10-18,32.3,0.0,56.0,Clear
28416,20,2022-10-19,25.4,0.0,56.8,Clear
28417,20,2022-10-20,31.4,0.0,68.1,Clear
28418,20,2022-10-21,29.8,0.0,62.8,Clear
28419,20,2022-10-22,29.5,0.0,65.7,Clear
28420,20,2022-10-23,34.9,1.55,69.2,Cloudy
28421,20,2022-10-24,28.9,0.0,65.0,Clear
28422,20,2022-10-25,30.3,0.0,62.7,Clear
28423,20,2022-10-26,28.9,0.0,68.1,Clear
28424,20,2022-10-27,33.5,0.0,65.9,Clear
28425,20,2022-10-28,29.6,0.0,53.7,Clear
28426,20,2022-10-29,28.2,0.0,60.3,Clear
28427,20,2022-10-30,27.5,0.0,57.4,Clear
28428,20,2022-10-31,31.9,0.0,63.2,Clear
28429,20,2022-11-01,28.7,0.0,70.0,Clear
28430,20,2022-11-02,30.9,0.01,56.2,Cloudy
28431,20,2022-11-03,32.3,0.0,53.5,Clear
28432,20,2022-11-04,27.0,0.0,60.7,Clear
28433,20,2022-11-05,26.5,0.0,67.0,Clear
28434,20,2022-11-06,28.3,0.0,57.4,Clear
28435,20,2022-11-07,31.0,0.0,67.2,Clear
28436,20,2022-11-08,31.6,0.0,63.1,Clear
28437,20,2022-11-09,36.1,0.0,62.5,Clear
28438,20,2022-11-10,30.9,0.0,76.9,Clear
28439,20,2022-11-11,30.0,0.0,62.2,Clear
28440,20,2022-11-12,29.5,0.0,72.1,Clear
28441,20,2022-11-13,28.2,0.0,57.2,Clear
28442,20,2022-11-14,25.2,0.0,70.7,Clear
28443,20,2022-11-15,25.2,0.0,64.2,Clear
28444,20,2022-11-16,29.4,0.0,68.3,Clear
28445,20,2022-11-17,33.7,0.81,60.9,Cloudy
28446,20,2022-11-18,24.8,0.0,71.3,Clear
28447,20,2022-11-19,29.9,0.0,62.8,Clear
28448,20,2022-11-20,31.6,0.0,67.3,Clear
28449,20,2022-11-21,34.1,0.0,68.7,Clear
28450,20,2022-11-22,25.1,0.0,61.3,Clear
28451,20,2022-11-23,26.7,0.0,62.4,Clear
28452,20,2022-11-24,30.7,0.0,62.8,Clear
28453,20,2022-11-25,34.1,0.0,67.8,Clear
28454,20,2022-11-26,30.3,0.0,68.8,Clear
28455,20,2022-11-27,25.2,0.0,74.3,Clear
28456,20,2022-11-28,28.7,0.0,56.4,Clear
28457,20,2022-11-29,27.2,0.0,66.3,Clear
28458,20,2022-11-30,28.4,0.0,67.9,Clear
28459,20,2022-12-01,24.3,0.0,49.6,Clear
28460,20,2022-12-02,27.5,0.0,51.1,Clear
28461,20,2022-12-03,24.6,0.04,54.3,Cloudy
28462,20,2022-12-04,23.3,0.0,48.0,Clear
28463,20,2022-12-05,21.9,0.0,47.9,Clear
28464,20,2022-12-06,18.0,0.0,48.5,Clear
28465,20,2022-12-07,21.8,0.0,51.2,Clear
28466,20,2022-12-08,18.5,0.0,54.8,Clear
28467,20,2022-12-09,20.2,0.0,54.3,Clear
28468,20,2022-12-10,22.5,0.0,51.1,Clear
28469,20,2022-12-11,23.2,0.0,43.4,Clear
28470,20,2022-12-12,21.9,0.0,44.4,Clear
28471,20,2022-12-13,24.8,0.0,49.6,Clear
28472,20,2022-12-14,21.3,0.0,49.5,Clear
28473,20,2022-12-15,22.0,0.0,48.6,Clear
28474,20,2022-12-16,21.4,0.0,45.1,Clear
28475,20,2022-12-17,24.4,0.0,57.1,Clear
28476,20,2022-12-18,23.5,0.0,52.5,Clear
28477,20,2022-12-19,19.1,0.0,52.4,Clear
28478,20,2022-12-20,25.4,0.0,52.4,Clear
28479,20,2022-12-21,17.4,0.0,52.9,Clear
28480,20,2022-12-22,21.1,0.0,50.3,Clear
28481,20,2022-12-23,18.1,0.0,53.0,Clear
28482,20,2022-12-24,19.8,0.0,50.3,Clear
28483,20,2022-12-25,22.5,0.0,46.7,Clear
28484,20,2022-12-26,24.4,0.0,51.4,Clear
28485,20,2022-12-27,19.6,0.0,53.4,Clear
28486,20,2022-12-28,25.3,0.0,50.5,Clear
28487,20,2022-12-29,18.2,0.0,48.3,Clear
28488,20,2022-12-30,23.1,0.0,44.9,Clear
28489,20,2022-12-31,15.7,0.0,50.4,Clear
28490,20,2023-01-01,25.0,0.0,54.5,Cloudy
28491,20,2023-01-02,25.3,0.0,56.8,Clear
28492,20,2023-01-03,20.5,0.0,53.7,Clear
28493,20,2023-01-04,22.0,0.0,55.2,Clear
28494,20,2023-01-05,18.3,0.0,56.3,Clear
28495,20,2023-01-06,17.6,0.0,65.9,Clear
28496,20,2023-01-07,23.6,0.0,44.7,Clear
28497,20,2023-01-08,20.3,0.0,45.0,Clear
28498,20,2023-01-09,27.7,0.0,50.0,Clear
28499,20,2023-01-10,19.4,0.0,45.8,Clear
28500,20,2023-01-11,21.0,0.0,60.6,Clear
28501,20,2023-01-12,24.0,0.0,49.1,Clear
28502,20,2023-01-13,21.1,0.0,50.0,Clear
28503,20,2023-01-14,22.1,0.0,47.2,Clear
28504,20,2023-01-15,23.0,0.0,52.9,Clear
28505,20,2023-01-16,18.3,0.0,43.3,Clear
28506,20,2023-01-17,21.5,0.0,52.0,Clear
28507,20,2023-01-18,20.8,0.0,63.3,Clear
28508,20,2023-01-19,20.9,0.0,48.1,Clear
28509,20,2023-01-20,21.4,0.0,54.8,Clear
28510,20,2023-01-21,21.0,0.0,42.8,Clear
28511,20,2023-01-22,19.3,0.0,53.8,Clear
28512,20,2023-01-23,24.2,0.0,56.4,Clear
28513,20,2023-01-24,19.9,0.0,61.1,Clear
28514,20,2023-01-25,18.6,0.0,44.9,Cloudy
28515,20,2023-01-26,21.1,0.0,45.0,Clear
28516,20,2023-01-27,17.7,0.0,51.5,Clear
28517,20,2023-01-28,23.8,0.0,50.5,Clear
28518,20,2023-01-29,25.3,0.0,46.7,Clear
28519,20,2023-01-30,25.0,0.0,58.5,Clear
28520,20,2023-01-31,16.2,0.0,53.0,Clear
28521,20,2023-02-01,24.2,0.0,48.7,Clear
28522,20,2023-02-02,21.0,0.0,47.0,Clear
28523,20,2023-02-03,21.0,0.0,50.7,Clear
28524,20,2023-02-04,23.3,0.0,48.6,Clear
28525,20,2023-02-05,14.5,0.0,48.0,Clear
28526,20,2023-02-06,20.5,0.0,47.4,Clear
28527,20,2023-02-07,18.5,0.0,44.5,Clear
28528,20,2023-02-08,14.4,0.0,49.1,Clear
28529,20,2023-02-09,23.0,0.0,47.9,Clear
28530,20,2023-02-10,26.5,0.0,43.0,Clear
28531,20,2023-02-11,22.8,0.0,52.9,Clear
28532,20,2023-02-12,26.2,0.0,45.3,Clear
28533,20,2023-02-13,23.7,0.0,57.2,Clear
28534,20,2023-02-14,23.9,0.0,49.5,Clear
28535,20,2023-02-15,20.5,0.0,44.0,Clear
28536,20,2023-02-16,18.4,0.0,52.2,Clear
28537,20,2023-02-17,22.8,0.0,50.0,Clear
28538,20,2023-02-18,22.9,0.0,50.6,Clear
28539,20,2023-02-19,28.4,0.0,44.1,Clear
28540,20,2023-02-20,23.5,0.0,48.5,Clear
28541,20,2023-02-21,19.7,0.0,52.2,Clear
28542,20,2023-02-22,20.6,0.0,49.6,Clear
28543,20,2023-02-23,25.4,0.0,54.4,Clear
28544,20,2023-02-24,20.1,0.0,48.4,Clear
28545,20,2023-02-25,21.7,0.0,41.9,Clear
28546,20,2023-02-26,19.2,0.0,46.5,Clear
28547,20,2023-02-27,21.2,0.0,50.9,Clear
28548,20,2023-02-28,23.6,0.0,48.0,Clear
28549,20,2023-03-01,33.3,0.0,51.3,Clear
28550,20,2023-03-02,36.0,0.0,51.9,Clear
28551,20,2023-03-03,37.9,0.0,51.4,Clear
28552,20,2023-03-04,35.0,0.0,51.1,Clear
28553,20,2023-03-05,34.6,0.01,70.3,Cloudy
28554,20,2023-03-06,31.3,0.0,59.9,Clear
28555,20,2023-03-07,34.2,0.0,59.3,Clear
28556,20,2023-03-08,35.8,0.0,54.1,Clear
28557,20,2023-03-09,35.1,0.0,66.9,Clear
28558,20,2023-03-10,36.3,0.01,60.1,Cloudy
28559,20,2023-03-11,36.0,0.0,49.2,Clear
28560,20,2023-03-12,34.4,0.0,51.7,Clear
28561,20,2023-03-13,32.9,0.0,52.4,Clear
28562,20,2023-03-14,32.5,0.0,55.4,Clear
28563,20,2023-03-15,34.5,0.0,58.7,Clear
28564,20,2023-03-16,36.3,0.0,45.4,Clear
28565,20,2023-03-17,36.4,0.0,58.2,Clear
28566,20,2023-03-18,36.8,0.0,60.8,Clear
28567,20,2023-03-19,35.0,0.0,48.1,Clear
28568,20,2023-03-20,34.3,0.0,57.4,Clear
28569,20,2023-03-21,28.7,0.0,63.8,Clear
28570,20,2023-03-22,33.1,0.0,56.8,Clear
28571,20,2023-03-23,33.2,0.0,47.1,Clear
28572,20,2023-03-24,34.7,0.0,53.9,Clear
28573,20,2023-03-25,34.1,0.0,49.1,Clear
28574,20,2023-03-26,35.0,0.0,59.4,Clear
28575,20,2023-03-27,34.7,0.0,51.1,Clear
28576,20,2023-03-28,38.9,0.0,54.3,Clear
28577,20,2023-03-29,39.1,0.0,53.6,Clear
28578,20,2023-03-30,34.4,0.0,46.8,Clear
28579,20,2023-03-31,35.5,0.0,52.8,Clear
28580,20,2023-04-01,35.7,0.06,52.3,Cloudy
28581,20,2023-04-02,38.8,0.0,61.0,Clear
28582,20,2023-04-03,34.7,0.0,49.5,Cloudy
28583,20,2023-04-04,29.6,0.0,52.9,Clear
28584,20,2023-04-05,30.9,0.0,57.3,Clear
28585,20,2023-04-06,33.5,0.0,49.7,Clear
28586,20,2023-04-07,33.8,0.0,51.0,Clear
28587,20,2023-04-08,37.4,0.0,50.6,Clear
28588,20,2023-04-09,32.8,0.0,57.6,Clear
28589,20,2023-04-10,37.5,0.0,46.9,Clear
28590,20,2023-04-11,37.2,0.0,51.6,Clear
28591,20,2023-04-12,34.2,0.11,55.4,Cloudy
28592,20,2023-04-13,34.1,0.0,48.0,Clear
28593,20,2023-04-14,36.3,0.0,53.3,Clear
28594,20,2023-04-15,34.1,0.0,57.3,Clear
28595,20,2023-04-16,32.0,0.0,59.2,Clear
28596,20,2023-04-17,33.2,0.0,54.9,Clear
28597,20,2023-04-18,33.5,0.0,51.6,Clear
28598,20,2023-04-19,34.3,0.0,52.5,Clear
28599,20,2023-04-20,38.6,0.0,66.6,Clear
28600,20,2023-04-21,34.1,0.0,50.4,Clear
28601,20,2023-04-22,34.3,0.0,60.5,Clear
28602,20,2023-04-23,35.8,0.0,52.3,Clear
28603,20,2023-04-24,34.0,0.0,51.1,Clear
28604,20,2023-04-25,39.3,0.0,54.6,Clear
28605,20,2023-04-26,35.8,0.0,57.9,Clear
28606,20,2023-04-27,34.6,0.0,49.5,Clear
28607,20,2023-04-28,34.3,0.0,53.1,Clear
28608,20,2023-04-29,36.8,0.0,64.1,Clear
28609,20,2023-04-30,35.9,0.0,51.9,Clear
28610,20,2023-05-01,40.8,0.0,54.4,Clear
28611,20,2023-05-02,37.1,0.0,66.8,Clear
28612,20,2023-05-03,34.9,0.22,59.9,Cloudy
28613,20,2023-05-04,32.9,0.0,56.4,Clear
28614,20,2023-05-05,33.7,0.0,59.5,Clear
28615,20,2023-05-06,34.3,0.0,58.5,Clear
28616,20,2023-05-07,37.5,0.0,53.8,Clear
28617,20,2023-05-08,31.6,0.0,58.6,Clear
28618,20,2023-05-09,26.5,0.11,52.2,Cloudy
28619,20,2023-05-10,34.4,0.38,46.6,Cloudy
28620,20,2023-05-11,34.6,0.0,54.7,Clear
28621,20,2023-05-12,40.0,0.14,59.6,Cloudy
28622,20,2023-05-13,35.8,0.0,53.9,Clear
28623,20,2023-05-14,37.2,0.0,63.1,Clear
28624,20,2023-05-15,36.4,0.0,50.5,Clear
28625,20,2023-05-16,32.7,0.0,56.0,Clear
28626,20,2023-05-17,29.9,0.33,63.0,Cloudy
28627,20,2023-05-18,36.3,0.0,53.5,Clear
28628,20,2023-05-19,39.7,0.0,53.7,Clear
28629,20,2023-05-20,37.5,0.0,61.3,Clear
28630,20,2023-05-21,35.1,0.0,49.1,Clear
28631,20,2023-05-22,36.7,0.0,54.0,Clear
28632,20,2023-05-23,33.5,0.0,49.5,Clear
28633,20,2023-05-24,37.2,0.0,56.1,Clear
28634,20,2023-05-25,34.1,0.0,49.8,Clear
28635,20,2023-05-26,35.3,0.1,55.2,Cloudy
28636,20,2023-05-27,32.8,0.0,60.7,Clear
28637,20,2023-05-28,41.3,0.0,56.5,Clear
28638,20,2023-05-29,34.1,0.0,48.7,Clear
28639,20,2023-05-30,33.3,0.0,61.3,Clear
28640,20,2023-05-31,32.1,0.0,47.4,Clear
28641,20,2023-06-01,28.0,0.52,85.8,Cloudy
28642,20,2023-06-02,27.8,0.0,90.7,Clear
28643,20,2023-06-03,27.5,1.48,79.3,Cloudy
28644,20,2023-06-04,28.0,0.0,91.8,Clear
28645,20,2023-06-05,27.9,6.5,87.2,Rainy
28646,20,2023-06-06,25.6,0.0,89.7,Clear
28647,20,2023-06-07,30.5,1.61,92.5,Cloudy
28648,20,2023-06-08,26.0,23.57,86.1,Rainy
28649,20,2023-06-09,28.7,7.32,85.0,Rainy
28650,20,2023-06-10,24.1,1.45,81.9,Cloudy
28651,20,2023-06-11,26.9,0.61,85.1,Cloudy
28652,20,2023-06-12,24.7,4.79,84.6,Cloudy
28653,20,2023-06-13,28.5,8.79,80.4,Rainy
28654,20,2023-06-14,33.1,0.24,86.7,Cloudy
28655,20,2023-06-15,21.7,9.35,81.9,Rainy
28656,20,2023-06-16,28.6,3.31,85.9,Cloudy
28657,20,2023-06-17,25.7,0.0,81.2,Clear
28658,20,2023-06-18,28.5,5.84,86.7,Rainy
28659,20,2023-06-19,29.6,0.0,84.8,Clear
28660,20,2023-06-20,30.2,0.09,86.0,Cloudy
28661,20,2023-06-21,24.1,0.0,86.7,Clear
28662,20,2023-06-22,27.8,0.0,89.9,Clear
28663,20,2023-06-23,26.4,0.0,91.0,Clear
28664,20,2023-06-24,28.9,2.76,84.4,Cloudy
28665,20,2023-06-25,28.9,0.0,88.3,Clear
28666,20,2023-06-26,28.6,1.19,90.8,Cloudy
28667,20,2023-06-27,25.8,3.28,87.7,Cloudy
28668,20,2023-06-28,23.1,1.16,85.7,Cloudy
28669,20,2023-06-29,25.8,1.18,82.3,Cloudy
28670,20,2023-06-30,26.7,3.42,85.4,Cloudy
28671,20,2023-07-01,24.8,1.0,80.7,Cloudy
28672,20,2023-07-02,25.8,12.61,81.3,Rainy
28673,20,2023-07-03,25.2,2.25,87.0,Cloudy
28674,20,2023-07-04,26.4,0.86,82.5,Cloudy
28675,20,2023-07-05,29.2,12.66,85.2,Rainy
28676,20,2023-07-06,28.5,3.56,93.1,Cloudy
28677,20,2023-07-07,28.8,15.7,90.8,Rainy
28678,20,2023-07-08,29.5,14.56,89.9,Rainy
28679,20,2023-07-09,29.1,0.0,91.9,Clear
28680,20,2023-07-10,25.6,0.0,83.7,Clear
28681,20,2023-07-11,29.9,4.8,93.3,Cloudy
28682,20,2023-07-12,24.9,0.0,81.1,Clear
28683,20,2023-07-13,25.8,21.16,81.7,Rainy
28684,20,2023-07-14,27.3,3.75,80.6,Cloudy
28685,20,2023-07-15,28.5,15.41,80.1,Rainy
28686,20,2023-07-16,28.5,5.27,86.4,Rainy
28687,20,2023-07-17,26.6,1.47,90.4,Cloudy
28688,20,2023-07-18,26.3,0.0,81.8,Clear
28689,20,2023-07-19,28.2,7.96,83.6,Rainy
28690,20,2023-07-20,29.3,17.91,97.3,Rainy
28691,20,2023-07-21,30.0,8.02,80.7,Rainy
28692,20,2023-07-22,24.4,28.08,86.6,Rainy
28693,20,2023-07-23,28.7,6.22,99.4,Rainy
28694,20,2023-07-24,35.6,20.57,76.2,Rainy
28695,20,2023-07-25,25.5,2.04,86.5,Cloudy
28696,20,2023-07-26,27.2,0.0,87.1,Clear
28697,20,2023-07-27,25.5,0.0,85.2,Clear
28698,20,2023-07-28,24.2,6.09,77.7,Rainy
28699,20,2023-07-29,27.5,1.18,82.8,Cloudy
28700,20,2023-07-30,26.8,0.0,81.2,Clear
28701,20,2023-07-31,26.5,0.0,91.7,Clear
28702,20,2023-08-01,28.6,13.48,87.8,Rainy
28703,20,2023-08-02,31.6,0.88,80.6,Cloudy
28704,20,2023-08-03,27.3,0.0,75.9,Clear
28705,20,2023-08-04,29.3,17.55,83.3,Rainy
28706,20,2023-08-05,28.4,0.99,83.6,Cloudy
28707,20,2023-08-06,25.9,0.17,81.6,Cloudy
28708,20,2023-08-07,25.0,0.0,86.6,Clear
28709,20,2023-08-08,25.7,0.17,83.9,Cloudy
28710,20,2023-08-09,23.4,13.45,84.5,Rainy
28711,20,2023-08-10,27.1,26.54,88.5,Rainy
28712,20,2023-08-11,30.8,1.28,83.2,Cloudy
28713,20,2023-08-12,23.6,4.82,82.8,Cloudy
28714,20,2023-08-13,28.5,1.37,76.4,Cloudy
28715,20,2023-08-14,27.8,4.32,89.3,Cloudy
28716,20,2023-08-15,23.2,11.99,86.7,Rainy
28717,20,2023-08-16,27.9,29.41,91.5,Rainy
28718,20,2023-08-17,27.8,1.59,87.1,Cloudy
28719,20,2023-08-18,25.2,0.0,87.0,Clear
28720,20,2023-08-19,27.2,10.34,83.2,Rainy
28721,20,2023-08-20,29.3,4.84,85.3,Cloudy
28722,20,2023-08-21,26.9,0.0,80.6,Clear
28723,20,2023-08-22,28.9,0.0,78.6,Clear
28724,20,2023-08-23,27.4,0.0,93.5,Clear
28725,20,2023-08-24,27.9,9.41,79.9,Rainy
28726,20,2023-08-25,25.3,0.0,79.4,Clear
28727,20,2023-08-26,24.1,1.23,82.6,Cloudy
28728,20,2023-08-27,22.8,1.9,94.6,Cloudy
28729,20,2023-08-28,26.4,1.43,87.2,Cloudy
28730,20,2023-08-29,27.3,0.0,96.4,Clear
28731,20,2023-08-30,30.3,14.1,78.0,Rainy
28732,20,2023-08-31,29.5,0.0,94.1,Clear
28733,20,2023-09-01,27.4,0.0,84.9,Clear
28734,20,2023-09-02,27.5,4.53,84.7,Cloudy
28735,20,2023-09-03,25.4,6.72,81.6,Rainy
28736,20,2023-09-04,26.5,20.91,84.1,Rainy
28737,20,2023-09-05,28.7,0.0,80.2,Clear
28738,20,2023-09-06,29.3,14.05,88.7,Rainy
28739,20,2023-09-07,26.5,0.0,82.6,Clear
28740,20,2023-09-08,27.1,0.0,96.4,Clear
28741,20,2023-09-09,31.8,0.0,92.3,Clear
28742,20,2023-09-10,27.0,3.11,89.7,Cloudy
28743,20,2023-09-11,28.5,10.29,89.1,Rainy
28744,20,2023-09-12,24.3,0.0,88.4,Clear
28745,20,2023-09-13,31.5,6.9,86.7,Rainy
28746,20,2023-09-14,27.6,4.98,82.0,Cloudy
28747,20,2023-09-15,28.7,0.81,80.1,Cloudy
28748,20,2023-09-16,28.8,0.0,80.3,Clear
28749,20,2023-09-17,22.5,14.34,82.4,Rainy
28750,20,2023-09-18,34.0,1.11,87.4,Cloudy
28751,20,2023-09-19,25.0,5.71,83.8,Rainy
28752,20,2023-09-20,26.9,0.0,92.9,Clear
28753,20,2023-09-21,24.0,0.0,86.5,Clear
28754,20,2023-09-22,24.6,38.39,85.3,Rainy
28755,20,2023-09-23,31.6,10.35,83.1,Rainy
28756,20,2023-09-24,26.0,1.37,79.7,Cloudy
28757,20,2023-09-25,28.5,5.32,84.8,Rainy
28758,20,2023-09-26,25.2,11.97,86.9,Rainy
28759,20,2023-09-27,33.8,0.0,88.1,Clear
28760,20,2023-09-28,30.8,2.78,82.6,Cloudy
28761,20,2023-09-29,23.2,9.28,92.7,Rainy
28762,20,2023-09-30,32.9,2.1,84.9,Cloudy
28763,20,2023-10-01,25.9,0.0,63.4,Clear
28764,20,2023-10-02,27.5,0.0,60.6,Clear
28765,20,2023-10-03,29.6,0.0,64.0,Clear
28766,20,2023-10-04,26.9,0.3,65.3,Cloudy
28767,20,2023-10-05,28.7,0.0,54.1,Clear
28768,20,2023-10-06,28.5,0.0,66.4,Clear
28769,20,2023-10-07,30.4,0.0,67.3,Clear
28770,20,2023-10-08,30.4,0.0,64.4,Clear
28771,20,2023-10-09,27.7,0.0,67.4,Clear
28772,20,2023-10-10,27.6,0.0,71.6,Clear
28773,20,2023-10-11,27.7,0.0,70.3,Clear
28774,20,2023-10-12,27.6,0.0,58.9,Clear
