order_id,store_id,order_date,total_amount,payment_method,customer_count
31133,8,2024-05-30,25272.43,Cash,497
31134,9,2024-05-30,40700.49,UPI,504
31135,10,2024-05-30,22019.68,UPI,395
31136,11,2024-05-30,134884.68,UPI,1024
31137,12,2024-05-30,43634.2,Cash,459
31138,13,2024-05-30,112282.44,Credit Card,793
31139,14,2024-05-30,38806.99,UPI,407
31140,15,2024-05-30,43115.62,UPI,489
31141,16,2024-05-30,35916.03,UPI,481
31142,17,2024-05-30,58052.19,UPI,500
31143,18,2024-05-30,23984.59,UPI,180
31144,19,2024-05-30,21047.41,Cash,188
31145,20,2024-05-30,13159.93,Cash,173
31146,21,2024-05-30,33836.27,Cash,415
31147,22,2024-05-30,16030.28,Cash,193
31148,23,2024-05-30,24641.03,Cash,482
31149,24,2024-05-30,17430.22,UPI,155
31150,25,2024-05-30,23906.12,Cash,446
31151,1,2024-05-31,22900.16,Debit Card,476
31152,2,2024-05-31,60821.09,Wallet,494
31153,3,2024-05-31,91404.49,Cash,968
31154,4,2024-05-31,32323.02,UPI,429
31155,5,2024-05-31,7518.11,Cash,190
31156,6,2024-05-31,31645.49,Credit Card,477
31157,7,2024-05-31,118461.42,Wallet,1074
31158,8,2024-05-31,35125.86,UPI,462
31159,9,2024-05-31,28229.03,UPI,543
31160,10,2024-05-31,36807.41,Cash,485
31161,11,2024-05-31,155466.22,Cash,989
31162,12,2024-05-31,30621.92,UPI,497
31163,13,2024-05-31,126646.38,Cash,878
31164,14,2024-05-31,41616.0,UPI,495
31165,15,2024-05-31,26368.77,UPI,544
31166,16,2024-05-31,36079.67,Credit Card,426
31167,17,2024-05-31,36241.6,Cash,487
31168,18,2024-05-31,13173.91,UPI,207
31169,19,2024-05-31,22835.78,Debit Card,200
31170,20,2024-05-31,17932.24,UPI,209
31171,21,2024-05-31,60105.86,Wallet,566
31172,22,2024-05-31,23046.39,UPI,226
31173,23,2024-05-31,26157.65,UPI,551
31174,24,2024-05-31,11051.2,Debit Card,222
31175,25,2024-05-31,42047.47,Credit Card,551
31176,1,2024-06-01,84361.16,Cash,709
31177,2,2024-06-01,85568.5,UPI,868
31178,3,2024-06-01,229584.0,UPI,1651
31179,4,2024-06-01,33306.53,Cash,844
31180,5,2024-06-01,29031.06,Cash,268
31181,6,2024-06-01,71686.96,UPI,821
31182,7,2024-06-01,114394.48,Credit Card,1680
31183,8,2024-06-01,34344.26,Credit Card,672
31184,9,2024-06-01,69776.86,UPI,680
31185,10,2024-06-01,58497.84,Credit Card,805
31186,11,2024-06-01,181111.62,Wallet,1695
31187,12,2024-06-01,47226.17,Debit Card,703
31188,13,2024-06-01,102146.1,Cash,1543
31189,14,2024-06-01,88967.04,Credit Card,797
31190,15,2024-06-01,44975.87,Credit Card,733
31191,16,2024-06-01,60655.67,UPI,793
31192,17,2024-06-01,117094.84,Cash,804
31193,18,2024-06-01,22917.1,Cash,309
31194,19,2024-06-01,18270.23,UPI,325
31195,20,2024-06-01,17568.67,UPI,308
31196,21,2024-06-01,72317.79,Debit Card,838
31197,22,2024-06-01,41117.41,UPI,331
31198,23,2024-06-01,103164.28,Cash,728
31199,24,2024-06-01,21133.95,Cash,342
31200,25,2024-06-01,81802.4,UPI,799
31201,1,2024-06-02,49826.79,Credit Card,735
31202,2,2024-06-02,83086.74,Credit Card,701
31203,3,2024-06-02,176838.38,Credit Card,1470
31204,4,2024-06-02,102489.03,Cash,873
31205,5,2024-06-02,29229.86,UPI,342
31206,6,2024-06-02,74022.41,Credit Card,734
31207,7,2024-06-02,138071.64,UPI,1653
31208,8,2024-06-02,70287.69,Credit Card,817
31209,9,2024-06-02,49173.31,Cash,690
31210,10,2024-06-02,86556.58,Credit Card,739
31211,11,2024-06-02,137985.83,Cash,1338
31212,12,2024-06-02,57101.87,Cash,826
31213,13,2024-06-02,178893.18,Credit Card,1404
31214,14,2024-06-02,101556.08,Cash,859
31215,15,2024-06-02,88192.76,UPI,817
31216,16,2024-06-02,69869.54,Cash,879
31217,17,2024-06-02,71958.3,UPI,835
31218,18,2024-06-02,34921.31,Cash,296
31219,19,2024-06-02,33388.11,UPI,317
31220,20,2024-06-02,33360.59,UPI,266
31221,21,2024-06-02,33372.38,UPI,799
31222,22,2024-06-02,33294.75,UPI,346
31223,23,2024-06-02,66834.0,UPI,744
31224,24,2024-06-02,31392.33,Credit Card,326
31225,25,2024-06-02,68905.87,UPI,853
31226,1,2024-06-03,42914.59,UPI,601
31227,2,2024-06-03,26140.85,Credit Card,633
31228,3,2024-06-03,87348.46,UPI,1114
31229,4,2024-06-03,50228.06,UPI,559
31230,5,2024-06-03,27342.41,UPI,245
31231,6,2024-06-03,63771.32,Credit Card,625
31232,7,2024-06-03,85549.77,Cash,1207
31233,8,2024-06-03,41725.95,Cash,558
31234,9,2024-06-03,46144.2,UPI,486
31235,10,2024-06-03,66265.55,Debit Card,540
31236,11,2024-06-03,123519.8,Debit Card,1149
31237,12,2024-06-03,73548.18,Credit Card,594
31238,13,2024-06-03,69026.48,UPI,1052
31239,14,2024-06-03,42623.44,UPI,585
31240,15,2024-06-03,30522.34,Cash,628
31241,16,2024-06-03,66490.43,Cash,513
31242,17,2024-06-03,77763.94,UPI,577
31243,18,2024-06-03,14217.26,Credit Card,235
31244,19,2024-06-03,12054.7,UPI,215
31245,20,2024-06-03,16519.75,Credit Card,220
31246,21,2024-06-03,73375.1,Debit Card,552
31247,22,2024-06-03,27380.21,UPI,208
31248,23,2024-06-03,44777.69,UPI,571
31249,24,2024-06-03,13769.57,UPI,237
31250,25,2024-06-03,37029.08,UPI,504
31251,1,2024-06-04,41685.86,UPI,495
31252,2,2024-06-04,43259.21,UPI,544
31253,3,2024-06-04,101049.37,UPI,1161
31254,4,2024-06-04,72691.75,Wallet,653
31255,5,2024-06-04,19431.42,Cash,215
31256,6,2024-06-04,40877.26,UPI,520
31257,7,2024-06-04,69809.37,Cash,1043
31258,8,2024-06-04,63840.49,Cash,654
31259,9,2024-06-04,39804.46,Cash,490
31260,10,2024-06-04,85933.91,Credit Card,579
31261,11,2024-06-04,75379.22,Credit Card,1023
31262,12,2024-06-04,18960.61,Credit Card,511
31263,13,2024-06-04,123625.7,Cash,975
31264,14,2024-06-04,23020.09,UPI,607
31265,15,2024-06-04,44006.84,Cash,593
31266,16,2024-06-04,72011.16,UPI,624
31267,17,2024-06-04,36436.35,Cash,625
31268,18,2024-06-04,21113.23,UPI,216
31269,19,2024-06-04,29258.48,Credit Card,235
31270,20,2024-06-04,23170.17,Wallet,194
31271,21,2024-06-04,64315.57,Wallet,484
31272,22,2024-06-04,24897.91,Cash,232
31273,23,2024-06-04,91166.4,Cash,622
31274,24,2024-06-04,20288.78,UPI,237
31275,25,2024-06-04,56178.31,Debit Card,633
31276,1,2024-06-05,55872.37,UPI,613
31277,2,2024-06-05,79394.06,Cash,638
31278,3,2024-06-05,103110.7,UPI,969
31279,4,2024-06-05,53457.08,UPI,485
31280,5,2024-06-05,17886.77,Cash,196
31281,6,2024-06-05,33108.83,UPI,595
31282,7,2024-06-05,108806.45,UPI,1071
31283,8,2024-06-05,68726.58,Wallet,650
31284,9,2024-06-05,38248.74,Credit Card,545
31285,10,2024-06-05,55357.81,UPI,550
31286,11,2024-06-05,138089.35,UPI,1157
31287,12,2024-06-05,74584.26,Credit Card,528
31288,13,2024-06-05,71529.92,Cash,1065
31289,14,2024-06-05,36794.44,UPI,614
31290,15,2024-06-05,26089.24,UPI,589
31291,16,2024-06-05,33251.03,Cash,568
31292,17,2024-06-05,79466.58,Cash,500
31293,18,2024-06-05,12522.45,Cash,243
31294,19,2024-06-05,20090.75,UPI,245
31295,20,2024-06-05,15823.56,Credit Card,249
31296,21,2024-06-05,66524.64,UPI,592
31297,22,2024-06-05,20402.08,Wallet,251
31298,23,2024-06-05,76232.11,Cash,547
31299,24,2024-06-05,26984.62,Cash,206
31300,25,2024-06-05,57419.42,Cash,571
31301,1,2024-06-06,38740.12,Cash,557
31302,2,2024-06-06,25442.38,Cash,537
31303,3,2024-06-06,86809.0,UPI,1008
31304,4,2024-06-06,72756.43,Debit Card,453
31305,5,2024-06-06,14864.15,Credit Card,202
31306,6,2024-06-06,62119.7,UPI,548
31307,7,2024-06-06,112154.41,Cash,987
31308,8,2024-06-06,67608.77,Cash,466
31309,9,2024-06-06,26651.97,Credit Card,470
31310,10,2024-06-06,39000.56,UPI,435
31311,11,2024-06-06,147949.69,UPI,1092
31312,12,2024-06-06,44259.16,UPI,529
31313,13,2024-06-06,56140.81,UPI,944
31314,14,2024-06-06,40194.24,UPI,511
31315,15,2024-06-06,59379.35,UPI,568
31316,16,2024-06-06,26676.7,Wallet,466
31317,17,2024-06-06,22864.41,Wallet,421
31318,18,2024-06-06,21311.66,UPI,181
31319,19,2024-06-06,11643.13,Cash,188
31320,20,2024-06-06,26850.35,UPI,173
31321,21,2024-06-06,37244.07,UPI,565
31322,22,2024-06-06,17403.65,UPI,227
31323,23,2024-06-06,40698.3,Credit Card,438
31324,24,2024-06-06,16879.81,Debit Card,197
31325,25,2024-06-06,40231.42,Debit Card,441
31326,1,2024-06-07,76526.94,UPI,588
31327,2,2024-06-07,37674.7,Credit Card,479
31328,3,2024-06-07,72739.26,Cash,974
31329,4,2024-06-07,49746.61,UPI,533
31330,5,2024-06-07,11273.18,UPI,215
31331,6,2024-06-07,67976.33,UPI,540
31332,7,2024-06-07,110601.78,Cash,1203
31333,8,2024-06-07,75089.18,Wallet,485
31334,9,2024-06-07,60515.81,UPI,477
31335,10,2024-06-07,52150.97,UPI,607
31336,11,2024-06-07,97713.5,UPI,1164
31337,12,2024-06-07,21992.2,Cash,471
31338,13,2024-06-07,64600.38,Debit Card,1173
31339,14,2024-06-07,58748.59,UPI,619
31340,15,2024-06-07,37711.15,Debit Card,523
31341,16,2024-06-07,54609.91,UPI,568
31342,17,2024-06-07,13954.87,Debit Card,564
31343,18,2024-06-07,14809.75,UPI,219
31344,19,2024-06-07,6747.3,Credit Card,206
31345,20,2024-06-07,23457.62,Cash,245
31346,21,2024-06-07,41406.16,Cash,526
31347,22,2024-06-07,12172.03,Cash,242
31348,23,2024-06-07,36477.29,Cash,572
31349,24,2024-06-07,23209.62,Cash,199
31350,25,2024-06-07,90689.93,UPI,589
31351,1,2024-06-08,45582.39,Cash,680
31352,2,2024-06-08,56333.71,UPI,571
31353,3,2024-06-08,130543.7,UPI,1271
31354,4,2024-06-08,49957.05,UPI,702
31355,5,2024-06-08,23891.76,Cash,284
31356,6,2024-06-08,59384.55,UPI,654
31357,7,2024-06-08,131656.54,UPI,1403
31358,8,2024-06-08,58907.72,UPI,574
31359,9,2024-06-08,25044.78,Cash,598
31360,10,2024-06-08,81316.81,Cash,690
31361,11,2024-06-08,75850.13,Credit Card,1190
31362,12,2024-06-08,70535.94,UPI,717
31363,13,2024-06-08,114543.54,UPI,1306
31364,14,2024-06-08,88810.0,Credit Card,572
31365,15,2024-06-08,78752.57,Cash,746
31366,16,2024-06-08,76629.91,Debit Card,641
31367,17,2024-06-08,38939.84,UPI,702
31368,18,2024-06-08,31829.44,Cash,253
31369,19,2024-06-08,29505.01,UPI,301
31370,20,2024-06-08,16859.21,Credit Card,295
31371,21,2024-06-08,51235.33,Debit Card,694
31372,22,2024-06-08,14460.99,UPI,266
31373,23,2024-06-08,41797.0,Cash,680
31374,24,2024-06-08,28209.42,Cash,304
31375,25,2024-06-08,50443.94,Wallet,701
31376,1,2024-06-09,46538.43,Credit Card,701
31377,2,2024-06-09,110427.64,Cash,713
31378,3,2024-06-09,129618.06,Wallet,1214
31379,4,2024-06-09,60207.09,Cash,703
31380,5,2024-06-09,27721.55,UPI,235
31381,6,2024-06-09,68899.59,Credit Card,708
31382,7,2024-06-09,137323.93,Cash,1179
31383,8,2024-06-09,75271.7,Cash,675
31384,9,2024-06-09,66724.95,Credit Card,644
31385,10,2024-06-09,82167.53,Wallet,722
31386,11,2024-06-09,98866.9,Credit Card,1361
31387,12,2024-06-09,44867.11,UPI,584
31388,13,2024-06-09,120262.21,Credit Card,1381
31389,14,2024-06-09,73935.4,Debit Card,726
31390,15,2024-06-09,40722.54,UPI,622
31391,16,2024-06-09,61446.24,UPI,731
31392,17,2024-06-09,61688.42,UPI,608
31393,18,2024-06-09,16011.46,UPI,242
31394,19,2024-06-09,9772.13,Cash,232
31395,20,2024-06-09,29662.63,Wallet,267
31396,21,2024-06-09,48004.85,UPI,684
31397,22,2024-06-09,13304.89,Wallet,266
31398,23,2024-06-09,58087.24,UPI,571
31399,24,2024-06-09,33787.54,Debit Card,242
31400,25,2024-06-09,72201.22,Cash,673
31401,1,2024-06-10,55258.22,Credit Card,544
31402,2,2024-06-10,63503.59,Cash,480
31403,3,2024-06-10,103406.61,Cash,899
31404,4,2024-06-10,34281.96,Credit Card,503
31405,5,2024-06-10,36920.27,Cash,175
31406,6,2024-06-10,55087.12,UPI,435
31407,7,2024-06-10,52306.49,Credit Card,850
31408,8,2024-06-10,37875.28,Credit Card,463
31409,9,2024-06-10,37566.85,Cash,502
31410,10,2024-06-10,54383.95,Cash,421
31411,11,2024-06-10,101801.59,Cash,1104
31412,12,2024-06-10,32842.67,UPI,503
31413,13,2024-06-10,148885.67,Debit Card,934
31414,14,2024-06-10,66076.11,Wallet,539
31415,15,2024-06-10,47797.63,UPI,450
31416,16,2024-06-10,42615.14,Debit Card,447
31417,17,2024-06-10,28054.94,Credit Card,474
31418,18,2024-06-10,21919.54,UPI,181
31419,19,2024-06-10,18620.96,UPI,185
31420,20,2024-06-10,18002.15,Cash,202
31421,21,2024-06-10,36578.63,Cash,459
31422,22,2024-06-10,12422.6,Cash,187
31423,23,2024-06-10,51795.51,Cash,542
31424,24,2024-06-10,7819.89,Credit Card,180
31425,25,2024-06-10,39139.47,UPI,472
31426,1,2024-06-11,53627.77,UPI,528
31427,2,2024-06-11,44739.21,Credit Card,567
31428,3,2024-06-11,108940.3,UPI,988
31429,4,2024-06-11,64802.61,UPI,553
31430,5,2024-06-11,10888.7,Cash,225
31431,6,2024-06-11,65264.46,Credit Card,426
31432,7,2024-06-11,50344.66,Cash,992
31433,8,2024-06-11,42334.06,Credit Card,440
31434,9,2024-06-11,44290.26,Debit Card,515
31435,10,2024-06-11,46468.97,Debit Card,448
31436,11,2024-06-11,83447.99,Cash,1043
31437,12,2024-06-11,61354.94,Wallet,533
31438,13,2024-06-11,134743.49,Cash,1049
31439,14,2024-06-11,31381.07,Cash,563
31440,15,2024-06-11,31006.54,UPI,432
31441,16,2024-06-11,60653.02,UPI,447
31442,17,2024-06-11,33613.3,Credit Card,527
31443,18,2024-06-11,12490.19,Debit Card,180
31444,19,2024-06-11,21132.16,Cash,206
31445,20,2024-06-11,16235.28,Credit Card,173
31446,21,2024-06-11,41749.59,Cash,522
31447,22,2024-06-11,13820.67,UPI,171
31448,23,2024-06-11,45938.61,Cash,469
31449,24,2024-06-11,20240.16,Cash,223
31450,25,2024-06-11,48571.69,UPI,470
31451,1,2024-06-12,64764.51,Cash,435
31452,2,2024-06-12,40097.53,Cash,514
31453,3,2024-06-12,116723.66,UPI,962
31454,4,2024-06-12,26402.04,UPI,467
31455,5,2024-06-12,21511.23,Wallet,171
31456,6,2024-06-12,36868.28,UPI,562
31457,7,2024-06-12,128571.68,Cash,1106
31458,8,2024-06-12,36820.72,UPI,434
31459,9,2024-06-12,28765.96,Wallet,517
31460,10,2024-06-12,24461.28,Cash,486
31461,11,2024-06-12,74242.65,Cash,1104
31462,12,2024-06-12,36069.49,Credit Card,494
31463,13,2024-06-12,90491.03,Credit Card,977
31464,14,2024-06-12,16750.28,UPI,453
31465,15,2024-06-12,36201.67,UPI,543
31466,16,2024-06-12,40884.4,UPI,447
31467,17,2024-06-12,54525.98,Cash,523
31468,18,2024-06-12,17697.37,UPI,206
31469,19,2024-06-12,22249.36,Credit Card,185
31470,20,2024-06-12,28454.05,Wallet,170
31471,21,2024-06-12,39203.36,UPI,525
31472,22,2024-06-12,19189.37,Cash,177
31473,23,2024-06-12,45998.39,UPI,448
31474,24,2024-06-12,21988.14,UPI,220
31475,25,2024-06-12,31000.34,Cash,513
31476,1,2024-06-13,17563.09,UPI,556
31477,2,2024-06-13,31565.06,Cash,529
31478,3,2024-06-13,68142.13,UPI,1113
31479,4,2024-06-13,24674.79,UPI,447
31480,5,2024-06-13,16029.95,Cash,208
31481,6,2024-06-13,40272.57,Wallet,503
31482,7,2024-06-13,103623.99,Wallet,909
31483,8,2024-06-13,15200.22,Credit Card,485
31484,9,2024-06-13,37357.64,Cash,438
31485,10,2024-06-13,28871.65,UPI,550
31486,11,2024-06-13,54060.23,UPI,1027
31487,12,2024-06-13,36669.37,Debit Card,487
31488,13,2024-06-13,78450.14,UPI,876
31489,14,2024-06-13,59704.37,UPI,481
31490,15,2024-06-13,67393.8,UPI,519
31491,16,2024-06-13,52098.99,UPI,541
31492,17,2024-06-13,27285.62,Debit Card,444
31493,18,2024-06-13,13323.3,UPI,189
31494,19,2024-06-13,24612.94,UPI,181
31495,20,2024-06-13,23937.84,UPI,193
31496,21,2024-06-13,36695.29,Cash,449
31497,22,2024-06-13,21199.7,UPI,211
31498,23,2024-06-13,41870.47,UPI,557
31499,24,2024-06-13,8056.84,UPI,223
31500,25,2024-06-13,50558.32,UPI,533
31501,1,2024-06-14,29799.64,UPI,571
31502,2,2024-06-14,36110.36,UPI,485
31503,3,2024-06-14,155395.04,Cash,984
31504,4,2024-06-14,30162.56,Credit Card,574
31505,5,2024-06-14,28769.37,UPI,210
31506,6,2024-06-14,37757.38,Wallet,542
31507,7,2024-06-14,153475.83,UPI,1101
31508,8,2024-06-14,67179.32,UPI,543
31509,9,2024-06-14,40624.59,Wallet,524
31510,10,2024-06-14,31791.0,UPI,467
31511,11,2024-06-14,122784.65,Credit Card,1166
31512,12,2024-06-14,25587.94,Credit Card,495
31513,13,2024-06-14,80097.32,UPI,930
31514,14,2024-06-14,71872.7,Credit Card,558
31515,15,2024-06-14,33973.64,UPI,467
31516,16,2024-06-14,68476.23,UPI,590
31517,17,2024-06-14,43420.26,UPI,510
31518,18,2024-06-14,14579.18,UPI,193
31519,19,2024-06-14,10288.09,Debit Card,194
31520,20,2024-06-14,25175.4,UPI,215
31521,21,2024-06-14,40794.9,UPI,625
31522,22,2024-06-14,17941.26,Debit Card,244
31523,23,2024-06-14,60421.21,Debit Card,513
31524,24,2024-06-14,10016.07,UPI,212
31525,25,2024-06-14,57484.01,Credit Card,510
31526,1,2024-06-15,48436.77,UPI,635
31527,2,2024-06-15,95984.46,Debit Card,711
31528,3,2024-06-15,86256.48,Cash,1453
31529,4,2024-06-15,50564.34,UPI,615
31530,5,2024-06-15,15242.58,UPI,278
31531,6,2024-06-15,50930.38,UPI,697
31532,7,2024-06-15,222961.44,Cash,1273
31533,8,2024-06-15,59819.72,Cash,661
31534,9,2024-06-15,28347.66,UPI,700
31535,10,2024-06-15,78216.42,Debit Card,672
31536,11,2024-06-15,161578.04,UPI,1204
31537,12,2024-06-15,58558.46,Credit Card,734
31538,13,2024-06-15,108594.91,Cash,1434
31539,14,2024-06-15,58448.87,Credit Card,724
31540,15,2024-06-15,53424.41,Credit Card,717
31541,16,2024-06-15,56765.85,Cash,577
31542,17,2024-06-15,58467.72,UPI,573
31543,18,2024-06-15,19946.02,UPI,261
31544,19,2024-06-15,23248.93,Debit Card,247
31545,20,2024-06-15,36216.38,UPI,245
31546,21,2024-06-15,42628.54,UPI,746
31547,22,2024-06-15,34237.15,UPI,269
31548,23,2024-06-15,37663.09,UPI,752
31549,24,2024-06-15,20380.24,Cash,257
31550,25,2024-06-15,43118.25,UPI,628
31551,1,2024-06-16,99048.21,Debit Card,570
31552,2,2024-06-16,42893.31,UPI,755
31553,3,2024-06-16,83642.53,UPI,1228
31554,4,2024-06-16,53936.46,Cash,710
31555,5,2024-06-16,26530.65,UPI,260
31556,6,2024-06-16,30289.68,UPI,601
31557,7,2024-06-16,87993.61,Cash,1183
31558,8,2024-06-16,30912.18,Credit Card,727
31559,9,2024-06-16,68120.54,Cash,704
31560,10,2024-06-16,55167.31,Cash,738
31561,11,2024-06-16,115652.22,UPI,1356
31562,12,2024-06-16,54874.5,UPI,662
31563,13,2024-06-16,99796.21,Credit Card,1173
31564,14,2024-06-16,61699.96,UPI,634
31565,15,2024-06-16,42427.58,Cash,569
31566,16,2024-06-16,62240.78,Debit Card,700
31567,17,2024-06-16,49858.88,UPI,647
31568,18,2024-06-16,25635.0,Cash,247
31569,19,2024-06-16,24053.11,UPI,238
31570,20,2024-06-16,13928.91,Wallet,306
31571,21,2024-06-16,76711.21,Cash,671
31572,22,2024-06-16,20412.91,Cash,231
31573,23,2024-06-16,26345.12,UPI,712
31574,24,2024-06-16,20981.28,Cash,275
31575,25,2024-06-16,74031.39,Debit Card,593
31576,1,2024-06-17,54675.37,Cash,522
31577,2,2024-06-17,5953.44,UPI,518
31578,3,2024-06-17,75907.41,Cash,982
31579,4,2024-06-17,50257.15,UPI,457
31580,5,2024-06-17,13326.31,Wallet,218
31581,6,2024-06-17,33909.51,UPI,421
31582,7,2024-06-17,45142.63,Credit Card,1131
31583,8,2024-06-17,40552.97,Cash,535
31584,9,2024-06-17,31701.62,Cash,507
31585,10,2024-06-17,22412.14,Credit Card,493
31586,11,2024-06-17,66277.25,Credit Card,988
31587,12,2024-06-17,39802.13,UPI,457
31588,13,2024-06-17,73206.57,Cash,1014
31589,14,2024-06-17,29798.68,Cash,496
31590,15,2024-06-17,26711.2,Cash,428
31591,16,2024-06-17,38947.63,UPI,481
31592,17,2024-06-17,48194.65,UPI,497
31593,18,2024-06-17,23250.52,Wallet,179
31594,19,2024-06-17,22769.73,Debit Card,226
31595,20,2024-06-17,20421.8,Cash,197
31596,21,2024-06-17,50405.99,Cash,439
31597,22,2024-06-17,11180.96,Credit Card,171
31598,23,2024-06-17,27356.46,Wallet,541
31599,24,2024-06-17,21363.71,UPI,210
31600,25,2024-06-17,54920.68,Debit Card,461
31601,1,2024-06-18,39682.47,Cash,472
31602,2,2024-06-18,43865.71,UPI,509
31603,3,2024-06-18,53273.66,UPI,1126
31604,4,2024-06-18,38283.9,Cash,426
31605,5,2024-06-18,20664.6,Debit Card,224
31606,6,2024-06-18,42994.6,UPI,435
31607,7,2024-06-18,83453.68,Cash,996
31608,8,2024-06-18,36002.82,Cash,452
31609,9,2024-06-18,57702.15,Cash,435
31610,10,2024-06-18,33896.51,Cash,475
31611,11,2024-06-18,98168.86,Cash,845
31612,12,2024-06-18,45597.12,Debit Card,445
31613,13,2024-06-18,57700.55,Credit Card,924
31614,14,2024-06-18,25077.66,Cash,541
31615,15,2024-06-18,46776.75,Cash,502
31616,16,2024-06-18,36641.83,UPI,445
31617,17,2024-06-18,43772.63,UPI,496
31618,18,2024-06-18,14078.66,UPI,177
31619,19,2024-06-18,10766.3,Credit Card,206
31620,20,2024-06-18,12918.3,Credit Card,214
31621,21,2024-06-18,15282.7,Cash,557
31622,22,2024-06-18,14138.21,Cash,174
31623,23,2024-06-18,54102.25,UPI,483
31624,24,2024-06-18,14654.17,UPI,178
31625,25,2024-06-18,54484.42,Credit Card,514
31626,1,2024-06-19,44218.3,Cash,457
31627,2,2024-06-19,61600.53,Cash,541
31628,3,2024-06-19,81334.17,Cash,1134
31629,4,2024-06-19,38371.58,UPI,449
31630,5,2024-06-19,7488.71,Cash,219
31631,6,2024-06-19,53932.13,Cash,485
31632,7,2024-06-19,92473.34,Cash,949
31633,8,2024-06-19,18106.18,UPI,453
31634,9,2024-06-19,25331.13,UPI,548
31635,10,2024-06-19,42915.02,Cash,471
31636,11,2024-06-19,93234.51,Cash,1038
31637,12,2024-06-19,45951.63,Credit Card,560
31638,13,2024-06-19,78713.93,UPI,991
31639,14,2024-06-19,64418.4,Cash,488
31640,15,2024-06-19,56083.27,Credit Card,479
31641,16,2024-06-19,19420.04,UPI,469
31642,17,2024-06-19,27453.16,Cash,512
31643,18,2024-06-19,17387.03,UPI,186
31644,19,2024-06-19,11664.34,Cash,214
31645,20,2024-06-19,10673.38,Cash,194
31646,21,2024-06-19,31764.76,Debit Card,499
31647,22,2024-06-19,16356.4,UPI,180
31648,23,2024-06-19,22011.75,Wallet,476
31649,24,2024-06-19,11656.5,Credit Card,171
31650,25,2024-06-19,24145.96,Credit Card,544
31651,1,2024-06-20,37332.67,Wallet,544
31652,2,2024-06-20,51055.16,UPI,506
31653,3,2024-06-20,111704.12,Credit Card,976
31654,4,2024-06-20,50282.47,Cash,492
31655,5,2024-06-20,19719.9,Credit Card,196
31656,6,2024-06-20,32524.19,Cash,522
31657,7,2024-06-20,108925.67,Debit Card,939
31658,8,2024-06-20,74179.77,Debit Card,421
31659,9,2024-06-20,36187.82,UPI,454
31660,10,2024-06-20,53391.92,UPI,525
31661,11,2024-06-20,68926.17,Cash,1013
31662,12,2024-06-20,25836.03,Debit Card,450
31663,13,2024-06-20,64821.99,Cash,859
31664,14,2024-06-20,38529.46,UPI,479
31665,15,2024-06-20,63599.06,Cash,436
31666,16,2024-06-20,56638.38,UPI,541
31667,17,2024-06-20,22319.44,UPI,531
31668,18,2024-06-20,12639.71,Cash,197
31669,19,2024-06-20,29459.79,Cash,177
31670,20,2024-06-20,15899.69,Cash,192
31671,21,2024-06-20,57881.16,Wallet,459
31672,22,2024-06-20,23098.74,Cash,201
31673,23,2024-06-20,44678.29,UPI,492
31674,24,2024-06-20,20059.67,Cash,178
31675,25,2024-06-20,27052.18,Credit Card,537
31676,1,2024-06-21,28636.23,Cash,576
31677,2,2024-06-21,56818.18,Cash,506
31678,3,2024-06-21,118077.99,Cash,1144
31679,4,2024-06-21,32945.36,Debit Card,469
31680,5,2024-06-21,15964.4,UPI,206
31681,6,2024-06-21,70233.5,Debit Card,588
31682,7,2024-06-21,93150.35,UPI,1234
31683,8,2024-06-21,54000.92,Cash,484
31684,9,2024-06-21,42491.25,Cash,567
31685,10,2024-06-21,41355.71,Debit Card,620
31686,11,2024-06-21,102552.7,Cash,981
31687,12,2024-06-21,57606.63,Cash,615
31688,13,2024-06-21,140538.05,Cash,1244
31689,14,2024-06-21,41476.49,Cash,498
31690,15,2024-06-21,21109.66,Debit Card,485
31691,16,2024-06-21,44751.73,UPI,551
31692,17,2024-06-21,22635.57,UPI,591
31693,18,2024-06-21,22229.91,Debit Card,220
31694,19,2024-06-21,20881.81,Cash,204
31695,20,2024-06-21,22823.65,UPI,199
31696,21,2024-06-21,79017.55,UPI,502
31697,22,2024-06-21,21345.32,Debit Card,194
31698,23,2024-06-21,35477.73,Debit Card,613
31699,24,2024-06-21,14535.57,Credit Card,215
31700,25,2024-06-21,55726.37,UPI,556
31701,1,2024-06-22,46144.79,Cash,725
31702,2,2024-06-22,40131.1,Credit Card,646
31703,3,2024-06-22,80226.33,Credit Card,1399
31704,4,2024-06-22,64809.43,UPI,637
31705,5,2024-06-22,16821.43,UPI,239
31706,6,2024-06-22,68822.41,UPI,626
31707,7,2024-06-22,61885.65,UPI,1501
31708,8,2024-06-22,63616.72,UPI,598
31709,9,2024-06-22,52691.7,Credit Card,693
31710,10,2024-06-22,51685.07,Cash,686
31711,11,2024-06-22,148297.66,Debit Card,1274
31712,12,2024-06-22,30977.4,Cash,575
31713,13,2024-06-22,136325.56,Cash,1364
31714,14,2024-06-22,24868.39,Cash,617
31715,15,2024-06-22,38712.94,UPI,633
31716,16,2024-06-22,61256.83,UPI,693
31717,17,2024-06-22,78163.71,UPI,707
31718,18,2024-06-22,25294.98,Credit Card,294
31719,19,2024-06-22,31014.57,UPI,307
31720,20,2024-06-22,27536.98,Cash,294
31721,21,2024-06-22,45135.74,Wallet,708
31722,22,2024-06-22,23711.34,UPI,300
31723,23,2024-06-22,69826.04,UPI,738
