po_item_id,po_id,product_id,quantity,purchase_price
19171,19171,124,764,42.87
19172,19172,103,1833,10.76
19173,19173,142,775,30.95
19174,19174,157,212,63.44
19175,19175,34,331,43.5
19176,19176,64,591,132.94
19177,19177,106,1985,41.08
19178,19178,40,2113,55.1
19179,19179,130,899,78.85
19180,19180,151,196,86.28
19181,19181,178,286,353.84
19182,19182,103,1848,10.76
19183,19183,154,801,42.32
19184,19184,10,1579,15.85
19185,19185,58,1175,33.9
19186,19186,178,290,353.84
19187,19187,178,570,353.84
19188,19188,67,1081,17.77
19189,19189,148,636,113.54
19190,19190,76,157,78.28
19191,19191,139,406,24.64
19192,19192,22,309,48.88
19193,19193,133,403,52.43
19194,19194,181,272,103.51
19195,19195,115,2296,10.6
19196,19196,166,391,138.67
19197,19197,172,495,222.98
19198,19198,73,384,69.24
19199,19199,76,382,78.28
19200,19200,70,1113,34.87
19201,19201,88,1534,13.61
19202,19202,151,1108,86.28
19203,19203,124,791,42.87
19204,19204,103,1833,10.76
19205,19205,142,775,30.95
19206,19206,157,216,63.44
19207,19207,34,331,43.5
19208,19208,64,591,132.94
19209,19209,106,1985,41.08
19210,19210,40,2113,55.1
19211,19211,130,899,78.85
19212,19212,151,511,86.28
19213,19213,178,286,353.84
19214,19214,103,1848,10.76
19215,19215,10,1579,15.85
19216,19216,178,295,353.84
19217,19217,178,570,353.84
19218,19218,67,1081,17.77
19219,19219,148,636,113.54
19220,19220,76,157,78.28
19221,19221,139,421,24.64
19222,19222,22,309,48.88
19223,19223,181,272,103.51
19224,19224,166,400,138.67
19225,19225,172,495,222.98
19226,19226,73,400,69.24
19227,19227,76,382,78.28
19228,19228,70,1113,34.87
19229,19229,88,1534,13.61
19230,19230,19,694,10.65
19231,19231,4,766,106.29
19232,19232,103,1833,10.76
19233,19233,157,216,63.44
19234,19234,34,331,43.5
19235,19235,64,591,132.94
19236,19236,40,2166,55.1
19237,19237,130,899,78.85
19238,19238,136,386,168.0
19239,19239,151,526,86.28
19240,19240,178,293,353.84
19241,19241,103,1848,10.76
19242,19242,178,268,353.84
19243,19243,178,295,353.84
19244,19244,178,570,353.84
19245,19245,67,1116,17.77
19246,19246,139,421,24.64
19247,19247,136,765,168.0
19248,19248,160,1693,133.73
19249,19249,166,400,138.67
19250,19250,172,495,222.98
19251,19251,73,415,69.24
19252,19252,76,397,78.28
19253,19253,88,1534,13.61
19254,19254,19,694,10.65
19255,19255,4,791,106.29
19256,19256,1,319,55.17
19257,19257,64,591,132.94
19258,19258,103,1881,10.76
19259,19259,136,386,168.0
19260,19260,151,535,86.28
19261,19261,115,2165,10.6
19262,19262,178,275,353.84
19263,19263,178,295,353.84
19264,19264,136,766,168.0
19265,19265,178,594,353.84
19266,19266,67,1116,17.77
19267,19267,139,421,24.64
19268,19268,136,765,168.0
19269,19269,160,1693,133.73
19270,19270,166,400,138.67
19271,19271,172,495,222.98
19272,19272,76,397,78.28
19273,19273,19,729,10.65
19274,19274,4,791,106.29
19275,19275,112,196,81.22
19276,19276,1,319,55.17
19277,19277,103,1881,10.76
19278,19278,136,396,168.0
19279,19279,151,535,86.28
19280,19280,115,2165,10.6
19281,19281,118,1563,28.3
19282,19282,178,279,353.84
19283,19283,100,1885,26.43
19284,19284,178,305,353.84
19285,19285,124,1575,42.87
19286,19286,136,789,168.0
19287,19287,178,594,353.84
19288,19288,67,1116,17.77
19289,19289,139,433,24.64
19290,19290,136,765,168.0
19291,19291,160,1693,133.73
19292,19292,166,400,138.67
19293,19293,172,495,222.98
19294,19294,76,406,78.28
19295,19295,175,270,165.47
19296,19296,124,770,42.87
19297,19297,19,729,10.65
19298,19298,4,791,106.29
19299,19299,112,196,81.22
19300,19300,103,1881,10.76
19301,19301,136,416,168.0
19302,19302,115,2165,10.6
19303,19303,181,268,103.51
19304,19304,118,1563,28.3
19305,19305,178,279,353.84
19306,19306,100,1885,26.43
19307,19307,124,1575,42.87
19308,19308,136,813,168.0
19309,19309,136,765,168.0
19310,19310,172,495,222.98
19311,19311,175,277,165.47
19312,19312,124,770,42.87
19313,19313,115,4660,10.6
19314,19314,4,811,106.29
19315,19315,112,196,81.22
19316,19316,103,1930,10.76
19317,19317,136,426,168.0
19318,19318,115,2165,10.6
19319,19319,181,268,103.51
19320,19320,118,1563,28.3
19321,19321,178,279,353.84
19322,19322,100,1985,26.43
19323,19323,124,1575,42.87
19324,19324,136,813,168.0
19325,19325,118,1576,28.3
19326,19326,58,2380,33.9
19327,19327,136,765,168.0
19328,19328,172,495,222.98
19329,19329,46,764,85.72
19330,19330,175,277,165.47
19331,19331,160,761,133.73
19332,19332,115,4911,10.6
19333,19333,4,811,106.29
19334,19334,7,773,40.37
19335,19335,157,497,63.44
19336,19336,133,157,52.43
19337,19337,187,115,15.92
19338,19338,112,196,81.22
19339,19339,115,2165,10.6
19340,19340,181,268,103.51
19341,19341,178,284,353.84
19342,19342,100,1985,26.43
19343,19343,136,813,168.0
19344,19344,118,1617,28.3
19345,19345,58,2380,33.9
19346,19346,64,1165,132.94
19347,19347,172,495,222.98
19348,19348,46,764,85.72
19349,19349,175,286,165.47
19350,19350,160,761,133.73
19351,19351,43,1524,155.95
19352,19352,115,4911,10.6
19353,19353,4,811,106.29
19354,19354,7,796,40.37
19355,19355,157,497,63.44
19356,19356,133,157,52.43
19357,19357,187,115,15.92
19358,19358,112,196,81.22
19359,19359,178,288,353.84
19360,19360,100,2030,26.43
19361,19361,58,2380,33.9
19362,19362,64,1165,132.94
19363,19363,172,507,222.98
19364,19364,25,3488,44.76
19365,19365,43,1524,155.95
19366,19366,115,5020,10.6
19367,19367,4,811,106.29
19368,19368,7,796,40.37
19369,19369,157,497,63.44
19370,19370,133,157,52.43
19371,19371,187,115,15.92
19372,19372,112,196,81.22
19373,19373,58,1075,33.9
19374,19374,178,288,353.84
19375,19375,100,2086,26.43
19376,19376,37,1522,39.98
19377,19377,58,2380,33.9
19378,19378,64,1165,132.94
19379,19379,67,2304,17.77
19380,19380,103,4026,10.76
19381,19381,25,3488,44.76
19382,19382,127,387,51.13
19383,19383,43,1524,155.95
19384,19384,76,394,78.28
19385,19385,4,811,106.29
19386,19386,7,796,40.37
19387,19387,157,509,63.44
19388,19388,133,159,52.43
19389,19389,187,115,15.92
19390,19390,58,1075,33.9
19391,19391,22,116,48.88
19392,19392,178,288,353.84
19393,19393,115,771,10.6
19394,19394,37,1522,39.98
19395,19395,64,1165,132.94
19396,19396,67,2304,17.77
19397,19397,103,4026,10.76
19398,19398,25,3604,44.76
19399,19399,127,402,51.13
19400,19400,43,1524,155.95
19401,19401,76,394,78.28
19402,19402,7,796,40.37
19403,19403,157,509,63.44
19404,19404,187,119,15.92
19405,19405,40,767,55.1
19406,19406,58,1075,33.9
19407,19407,22,116,48.88
19408,19408,175,544,165.47
19409,19409,115,771,10.6
19410,19410,139,962,24.64
19411,19411,37,1578,39.98
19412,19412,64,1165,132.94
19413,19413,67,2304,17.77
19414,19414,97,2666,24.68
19415,19415,127,402,51.13
19416,19416,73,855,69.24
19417,19417,76,394,78.28
19418,19418,7,796,40.37
19419,19419,40,767,55.1
19420,19420,145,307,55.47
19421,19421,52,863,37.54
19422,19422,58,1075,33.9
19423,19423,22,119,48.88
19424,19424,118,3052,28.3
19425,19425,175,544,165.47
19426,19426,115,771,10.6
19427,19427,139,962,24.64
19428,19428,37,1627,39.98
19429,19429,64,1165,132.94
19430,19430,67,2304,17.77
19431,19431,97,2719,24.68
19432,19432,52,837,37.54
19433,19433,127,402,51.13
19434,19434,181,272,103.51
19435,19435,67,1088,17.77
19436,19436,73,855,69.24
19437,19437,76,406,78.28
19438,19438,7,796,40.37
19439,19439,40,767,55.1
19440,19440,145,307,55.47
19441,19441,52,863,37.54
19442,19442,58,1075,33.9
19443,19443,22,122,48.88
19444,19444,103,4003,10.76
19445,19445,118,3128,28.3
19446,19446,175,544,165.47
19447,19447,115,787,10.6
19448,19448,139,989,24.64
19449,19449,37,1627,39.98
19450,19450,64,1165,132.94
19451,19451,67,2358,17.77
19452,19452,97,2719,24.68
19453,19453,52,854,37.54
19454,19454,181,276,103.51
19455,19455,67,1119,17.77
19456,19456,73,880,69.24
19457,19457,76,416,78.28
19458,19458,7,819,40.37
19459,19459,40,767,55.1
19460,19460,145,307,55.47
19461,19461,52,863,37.54
19462,19462,58,385,33.9
19463,19463,43,689,155.95
19464,19464,103,4144,10.76
19465,19465,118,3128,28.3
19466,19466,175,544,165.47
19467,19467,115,787,10.6
19468,19468,139,989,24.64
19469,19469,64,1165,132.94
19470,19470,97,2719,24.68
19471,19471,64,546,132.94
19472,19472,52,888,37.54
19473,19473,181,276,103.51
19474,19474,67,1119,17.77
19475,19475,106,1866,41.08
19476,19476,73,880,69.24
19477,19477,106,1842,41.08
19478,19478,184,307,85.76
19479,19479,7,819,40.37
19480,19480,148,624,113.54
19481,19481,175,114,165.47
19482,19482,40,791,55.1
19483,19483,52,899,37.54
19484,19484,58,399,33.9
19485,19485,43,689,155.95
19486,19486,10,1525,15.85
19487,19487,175,544,165.47
19488,19488,13,1575,18.61
19489,19489,139,989,24.64
19490,19490,64,1165,132.94
19491,19491,97,2719,24.68
19492,19492,121,3070,19.83
19493,19493,64,546,132.94
19494,19494,52,907,37.54
19495,19495,181,284,103.51
19496,19496,37,1531,39.98
19497,19497,67,1157,17.77
19498,19498,106,1909,41.08
19499,19499,73,880,69.24
19500,19500,163,1726,41.13
19501,19501,106,1842,41.08
19502,19502,184,307,85.76
19503,19503,148,624,113.54
19504,19504,175,114,165.47
19505,19505,166,156,138.67
19506,19506,97,1245,24.68
19507,19507,58,413,33.9
19508,19508,43,689,155.95
19509,19509,4,763,106.29
19510,19510,10,1525,15.85
19511,19511,13,1575,18.61
19512,19512,88,1537,13.61
19513,19513,139,1025,24.64
19514,19514,97,2719,24.68
19515,19515,121,3070,19.83
19516,19516,64,546,132.94
19517,19517,124,783,42.87
19518,19518,61,1092,40.93
19519,19519,52,907,37.54
19520,19520,181,290,103.51
19521,19521,37,1531,39.98
19522,19522,106,1909,41.08
19523,19523,163,1726,41.13
19524,19524,106,1890,41.08
19525,19525,148,609,113.54
19526,19526,184,307,85.76
19527,19527,148,624,113.54
19528,19528,175,114,165.47
19529,19529,133,159,52.43
19530,19530,166,156,138.67
19531,19531,97,1245,24.68
19532,19532,58,425,33.9
19533,19533,43,723,155.95
19534,19534,79,1224,69.27
19535,19535,4,763,106.29
19536,19536,10,1525,15.85
19537,19537,13,1575,18.61
19538,19538,94,1887,44.46
19539,19539,88,1537,13.61
19540,19540,139,1025,24.64
19541,19541,97,2719,24.68
19542,19542,121,3070,19.83
19543,19543,64,546,132.94
19544,19544,124,817,42.87
19545,19545,61,1092,40.93
19546,19546,136,389,168.0
19547,19547,37,1531,39.98
19548,19548,106,1979,41.08
19549,19549,163,1793,41.13
19550,19550,106,1890,41.08
19551,19551,115,2212,10.6
19552,19552,148,609,113.54
19553,19553,184,307,85.76
19554,19554,148,624,113.54
19555,19555,175,114,165.47
19556,19556,133,165,52.43
19557,19557,166,156,138.67
19558,19558,97,1306,24.68
19559,19559,58,425,33.9
19560,19560,43,723,155.95
19561,19561,79,1224,69.27
19562,19562,4,807,106.29
19563,19563,13,1575,18.61
19564,19564,94,1887,44.46
19565,19565,166,385,138.67
19566,19566,88,1537,13.61
19567,19567,139,1025,24.64
19568,19568,97,2719,24.68
19569,19569,121,3186,19.83
19570,19570,64,546,132.94
19571,19571,124,817,42.87
19572,19572,61,1092,40.93
19573,19573,136,400,168.0
19574,19574,178,270,353.84
19575,19575,37,1531,39.98
19576,19576,130,1839,78.85
19577,19577,163,1793,41.13
19578,19578,106,1960,41.08
19579,19579,115,2212,10.6
19580,19580,157,499,63.44
19581,19581,148,609,113.54
19582,19582,46,783,85.72
19583,19583,175,120,165.47
19584,19584,133,165,52.43
19585,19585,166,156,138.67
19586,19586,97,1357,24.68
19587,19587,79,1224,69.27
19588,19588,4,807,106.29
19589,19589,13,1575,18.61
19590,19590,94,1931,44.46
19591,19591,166,385,138.67
19592,19592,88,1571,13.61
19593,19593,121,3186,19.83
19594,19594,64,546,132.94
19595,19595,61,1122,40.93
19596,19596,136,408,168.0
19597,19597,178,270,353.84
19598,19598,37,1531,39.98
19599,19599,130,1839,78.85
19600,19600,163,1793,41.13
19601,19601,106,1960,41.08
19602,19602,115,2275,10.6
19603,19603,157,519,63.44
19604,19604,148,609,113.54
19605,19605,46,783,85.72
19606,19606,133,172,52.43
19607,19607,166,164,138.67
19608,19608,97,1357,24.68
19609,19609,25,3437,44.76
19610,19610,100,1837,26.43
19611,19611,121,584,19.83
19612,19612,79,1224,69.27
19613,19613,4,807,106.29
19614,19614,25,7678,44.76
19615,19615,97,1235,24.68
19616,19616,166,385,138.67
19617,19617,64,561,132.94
19618,19618,61,1122,40.93
19619,19619,136,420,168.0
19620,19620,178,270,353.84
19621,19621,130,1839,78.85
19622,19622,106,2002,41.08
19623,19623,115,2275,10.6
19624,19624,157,519,63.44
19625,19625,148,623,113.54
19626,19626,46,783,85.72
19627,19627,166,164,138.67
19628,19628,97,1357,24.68
19629,19629,25,3437,44.76
19630,19630,100,1892,26.43
19631,19631,121,595,19.83
19632,19632,1,776,55.17
19633,19633,4,807,106.29
19634,19634,25,7906,44.76
19635,19635,97,1235,24.68
19636,19636,166,385,138.67
19637,19637,22,115,48.88
19638,19638,64,561,132.94
19639,19639,61,1156,40.93
19640,19640,178,270,353.84
19641,19641,130,1839,78.85
19642,19642,115,2275,10.6
19643,19643,157,519,63.44
19644,19644,46,783,85.72
19645,19645,40,762,55.1
19646,19646,166,164,138.67
19647,19647,97,1357,24.68
19648,19648,25,3437,44.76
19649,19649,100,1892,26.43
19650,19650,121,595,19.83
19651,19651,1,801,55.17
19652,19652,4,807,106.29
19653,19653,97,1235,24.68
19654,19654,166,396,138.67
19655,19655,22,117,48.88
19656,19656,64,561,132.94
19657,19657,61,1156,40.93
19658,19658,139,965,24.64
19659,19659,178,279,353.84
19660,19660,130,1839,78.85
19661,19661,115,2275,10.6
19662,19662,157,519,63.44
19663,19663,40,781,55.1
19664,19664,166,164,138.67
19665,19665,97,1357,24.68
19666,19666,100,1892,26.43
19667,19667,121,595,19.83
19668,19668,4,807,106.29
19669,19669,85,1536,16.99
19670,19670,97,1269,24.68
19671,19671,166,410,138.67
19672,19672,103,1878,10.76
19673,19673,61,1184,40.93
19674,19674,139,965,24.64
19675,19675,178,285,353.84
19676,19676,130,1839,78.85
19677,19677,157,519,63.44
19678,19678,40,781,55.1
19679,19679,166,164,138.67
19680,19680,97,1357,24.68
19681,19681,100,1958,26.43
19682,19682,121,615,19.83
19683,19683,4,807,106.29
19684,19684,130,841,78.85
19685,19685,85,1590,16.99
19686,19686,34,1564,43.5
19687,19687,94,4083,44.46
19688,19688,97,1269,24.68
19689,19689,166,410,138.67
19690,19690,34,313,43.5
19691,19691,82,475,24.78
19692,19692,136,159,168.0
19693,19693,103,1878,10.76
19694,19694,139,965,24.64
19695,19695,178,285,353.84
19696,19696,130,1911,78.85
19697,19697,40,781,55.1
19698,19698,130,841,78.85
19699,19699,85,1590,16.99
19700,19700,34,1564,43.5
19701,19701,94,4518,44.46
19702,19702,70,1142,34.87
19703,19703,97,1269,24.68
19704,19704,133,386,52.43
19705,19705,166,410,138.67
19706,19706,34,313,43.5
19707,19707,82,475,24.78
19708,19708,136,159,168.0
19709,19709,175,126,165.47
19710,19710,4,850,106.29
19711,19711,25,3658,44.76
19712,19712,127,404,51.13
19713,19713,139,965,24.64
19714,19714,97,1245,24.68
19715,19715,178,285,353.84
19716,19716,118,1626,28.3
19717,19717,157,494,63.44
19718,19718,109,1111,243.71
19719,19719,91,744,55.77
19720,19720,67,1128,17.77
19721,19721,85,586,16.99
19722,19722,142,338,30.95
19723,19723,49,858,86.8
19724,19724,130,841,78.85
19725,19725,70,1118,34.87
19726,19726,85,1590,16.99
19727,19727,34,1660,43.5
19728,19728,94,4518,44.46
19729,19729,16,1584,13.43
19730,19730,70,1142,34.87
19731,19731,97,1410,24.68
19732,19732,133,410,52.43
19733,19733,34,313,43.5
19734,19734,82,475,24.78
19735,19735,136,174,168.0
19736,19736,175,126,165.47
19737,19737,4,850,106.29
19738,19738,115,2228,10.6
19739,19739,25,3658,44.76
19740,19740,121,1537,19.83
19741,19741,127,404,51.13
19742,19742,139,965,24.64
19743,19743,97,1410,24.68
19744,19744,178,304,353.84
19745,19745,52,840,37.54
19746,19746,118,1626,28.3
19747,19747,157,494,63.44
19748,19748,187,327,15.92
19749,19749,67,1113,17.77
19750,19750,127,403,51.13
19751,19751,91,1940,55.77
19752,19752,109,1111,243.71
19753,19753,22,118,48.88
19754,19754,91,795,55.77
19755,19755,133,153,52.43
19756,19756,4,310,106.29
19757,19757,178,118,353.84
19758,19758,67,1128,17.77
19759,19759,85,629,16.99
19760,19760,142,338,30.95
19761,19761,181,277,103.51
19762,19762,49,900,86.8
19763,19763,124,760,42.87
19764,19764,130,841,78.85
19765,19765,70,1207,34.87
19766,19766,34,1660,43.5
19767,19767,94,4518,44.46
19768,19768,16,1584,13.43
19769,19769,70,1142,34.87
19770,19770,97,1410,24.68
19771,19771,133,410,52.43
19772,19772,34,313,43.5
19773,19773,82,499,24.78
19774,19774,136,174,168.0
19775,19775,175,135,165.47
19776,19776,4,850,106.29
19777,19777,115,2424,10.6
19778,19778,184,325,85.76
19779,19779,121,1678,19.83
19780,19780,127,404,51.13
19781,19781,139,1033,24.64
19782,19782,76,394,78.28
19783,19783,97,1410,24.68
19784,19784,88,3475,13.61
19785,19785,94,4212,44.46
19786,19786,52,901,37.54
19787,19787,157,494,63.44
19788,19788,187,360,15.92
19789,19789,67,1193,17.77
19790,19790,127,403,51.13
19791,19791,91,1940,55.77
19792,19792,109,1111,243.71
19793,19793,22,124,48.88
19794,19794,91,795,55.77
19795,19795,133,153,52.43
19796,19796,4,310,106.29
19797,19797,61,386,40.93
19798,19798,178,118,353.84
19799,19799,67,1128,17.77
19800,19800,85,629,16.99
19801,19801,142,338,30.95
19802,19802,181,277,103.51
19803,19803,49,900,86.8
19804,19804,124,777,42.87
19805,19805,130,841,78.85
19806,19806,70,1207,34.87
19807,19807,97,1239,24.68
19808,19808,34,1660,43.5
19809,19809,16,1584,13.43
19810,19810,70,1142,34.87
19811,19811,133,410,52.43
19812,19812,34,313,43.5
19813,19813,175,135,165.47
19814,19814,4,850,106.29
19815,19815,115,2475,10.6
19816,19816,184,332,85.76
19817,19817,121,1678,19.83
19818,19818,127,418,51.13
19819,19819,139,1033,24.64
19820,19820,76,407,78.28
19821,19821,97,1410,24.68
19822,19822,88,3475,13.61
19823,19823,94,4212,44.46
19824,19824,52,915,37.54
19825,19825,55,853,25.1
19826,19826,157,494,63.44
19827,19827,187,360,15.92
19828,19828,136,769,168.0
19829,19829,67,1193,17.77
19830,19830,127,403,51.13
19831,19831,91,1940,55.77
19832,19832,22,124,48.88
19833,19833,91,795,55.77
19834,19834,133,153,52.43
19835,19835,4,310,106.29
19836,19836,61,386,40.93
19837,19837,178,118,353.84
19838,19838,61,1070,40.93
19839,19839,67,1161,17.77
19840,19840,85,629,16.99
19841,19841,142,338,30.95
19842,19842,181,284,103.51
19843,19843,49,900,86.8
19844,19844,70,1207,34.87
19845,19845,97,1239,24.68
19846,19846,34,1660,43.5
19847,19847,16,1584,13.43
19848,19848,34,313,43.5
19849,19849,4,874,106.29
19850,19850,76,388,78.28
19851,19851,115,2475,10.6
19852,19852,184,347,85.76
19853,19853,121,1720,19.83
19854,19854,127,426,51.13
19855,19855,139,1033,24.64
19856,19856,76,419,78.28
19857,19857,97,1410,24.68
19858,19858,88,3475,13.61
19859,19859,94,4319,44.46
19860,19860,52,942,37.54
19861,19861,55,853,25.1
19862,19862,187,360,15.92
19863,19863,136,769,168.0
19864,19864,67,1193,17.77
19865,19865,127,413,51.13
19866,19866,91,1940,55.77
19867,19867,58,1074,33.9
19868,19868,22,124,48.88
19869,19869,91,795,55.77
19870,19870,133,153,52.43
19871,19871,4,310,106.29
19872,19872,61,386,40.93
19873,19873,178,118,353.84
19874,19874,61,1105,40.93
19875,19875,67,1161,17.77
19876,19876,181,284,103.51
19877,19877,49,900,86.8
19878,19878,13,1573,18.61
19879,19879,70,1207,34.87
19880,19880,97,1276,24.68
19881,19881,34,1660,43.5
19882,19882,16,1584,13.43
19883,19883,34,313,43.5
19884,19884,4,874,106.29
19885,19885,76,388,78.28
19886,19886,121,1720,19.83
19887,19887,76,426,78.28
19888,19888,97,1410,24.68
19889,19889,88,3475,13.61
19890,19890,94,4448,44.46
19891,19891,55,853,25.1
19892,19892,187,360,15.92
19893,19893,136,796,168.0
19894,19894,37,774,39.98
19895,19895,67,1193,17.77
19896,19896,91,1940,55.77
19897,19897,58,1074,33.9
19898,19898,133,159,52.43
19899,19899,4,310,106.29
19900,19900,61,386,40.93
19901,19901,178,118,353.84
19902,19902,61,1105,40.93
19903,19903,13,1573,18.61
19904,19904,85,1532,16.99
19905,19905,97,1276,24.68
19906,19906,34,1723,43.5
19907,19907,34,313,43.5
19908,19908,118,577,28.3
19909,19909,4,874,106.29
19910,19910,76,388,78.28
19911,19911,7,1769,40.37
19912,19912,121,1720,19.83
19913,19913,76,436,78.28
19914,19914,97,1410,24.68
19915,19915,55,887,25.1
19916,19916,136,796,168.0
19917,19917,37,774,39.98
19918,19918,91,2008,55.77
19919,19919,58,1074,33.9
19920,19920,4,310,106.29
19921,19921,61,386,40.93
19922,19922,178,123,353.84
19923,19923,61,1105,40.93
19924,19924,13,1573,18.61
19925,19925,85,1532,16.99
19926,19926,25,3548,44.76
19927,19927,97,1329,24.68
19928,19928,34,313,43.5
19929,19929,118,591,28.3
19930,19930,4,900,106.29
19931,19931,76,388,78.28
19932,19932,4,1759,106.29
19933,19933,7,1769,40.37
19934,19934,178,270,353.84
19935,19935,4,762,106.29
19936,19936,97,1440,24.68
19937,19937,136,796,168.0
19938,19938,37,774,39.98
19939,19939,91,2008,55.77
19940,19940,58,1074,33.9
19941,19941,1,317,55.17
19942,19942,4,310,106.29
19943,19943,61,386,40.93
19944,19944,178,123,353.84
19945,19945,61,1146,40.93
19946,19946,13,1573,18.61
19947,19947,85,1532,16.99
19948,19948,25,3643,44.76
19949,19949,97,1329,24.68
19950,19950,55,1876,25.1
19951,19951,58,2316,33.9
19952,19952,127,786,51.13
19953,19953,118,603,28.3
19954,19954,4,900,106.29
19955,19955,73,391,69.24
19956,19956,76,388,78.28
19957,19957,4,1759,106.29
19958,19958,7,1769,40.37
19959,19959,178,277,353.84
19960,19960,4,762,106.29
19961,19961,166,389,138.67
19962,19962,37,774,39.98
19963,19963,91,2008,55.77
19964,19964,1,317,55.17
19965,19965,4,310,106.29
19966,19966,61,397,40.93
19967,19967,178,123,353.84
19968,19968,61,1146,40.93
19969,19969,13,1621,18.61
19970,19970,97,1329,24.68
19971,19971,115,2096,10.6
19972,19972,55,1876,25.1
19973,19973,58,2395,33.9
19974,19974,127,786,51.13
19975,19975,178,114,353.84
19976,19976,73,391,69.24
19977,19977,157,500,63.44
19978,19978,4,1759,106.29
19979,19979,7,1769,40.37
19980,19980,178,277,353.84
19981,19981,4,787,106.29
19982,19982,166,389,138.67
19983,19983,79,1250,69.27
19984,19984,91,2008,55.77
19985,19985,103,1843,10.76
19986,19986,1,317,55.17
19987,19987,115,769,10.6
19988,19988,4,310,106.29
19989,19989,61,397,40.93
19990,19990,61,1146,40.93
19991,19991,97,1371,24.68
19992,19992,115,2096,10.6
19993,19993,55,1876,25.1
19994,19994,58,2395,33.9
19995,19995,61,2314,40.93
19996,19996,127,786,51.13
19997,19997,178,114,353.84
19998,19998,73,391,69.24
19999,19999,157,500,63.44
20000,20000,4,1759,106.29
20001,20001,7,1769,40.37
20002,20002,178,277,353.84
20003,20003,4,819,106.29
20004,20004,166,389,138.67
20005,20005,79,1250,69.27
20006,20006,103,1843,10.76
20007,20007,1,317,55.17
20008,20008,115,769,10.6
20009,20009,61,1177,40.93
20010,20010,25,1155,44.76
20011,20011,151,510,86.28
20012,20012,97,1371,24.68
20013,20013,115,2175,10.6
20014,20014,55,1876,25.1
20015,20015,61,2314,40.93
20016,20016,127,786,51.13
20017,20017,178,114,353.84
20018,20018,40,2096,55.1
20019,20019,157,517,63.44
20020,20020,160,764,133.73
20021,20021,4,1759,106.29
20022,20022,7,1834,40.37
20023,20023,139,2106,24.64
20024,20024,178,277,353.84
20025,20025,4,819,106.29
20026,20026,166,398,138.67
20027,20027,79,1250,69.27
20028,20028,10,1548,15.85
20029,20029,103,1843,10.76
20030,20030,1,317,55.17
20031,20031,115,769,10.6
20032,20032,61,1177,40.93
20033,20033,25,1149,44.76
20034,20034,25,1155,44.76
20035,20035,151,526,86.28
20036,20036,115,2175,10.6
20037,20037,61,2382,40.93
20038,20038,178,119,353.84
20039,20039,40,2096,55.1
20040,20040,157,517,63.44
20041,20041,160,764,133.73
20042,20042,4,1759,106.29
20043,20043,7,1834,40.37
20044,20044,139,2106,24.64
20045,20045,178,289,353.84
20046,20046,4,819,106.29
20047,20047,28,1546,34.63
20048,20048,166,398,138.67
20049,20049,67,2306,17.77
20050,20050,79,1250,69.27
20051,20051,10,1548,15.85
20052,20052,28,1524,34.63
20053,20053,103,1907,10.76
20054,20054,115,769,10.6
20055,20055,25,1184,44.76
20056,20056,25,1155,44.76
20057,20057,175,118,165.47
20058,20058,151,526,86.28
20059,20059,61,2454,40.93
20060,20060,178,119,353.84
20061,20061,40,2096,55.1
20062,20062,160,795,133.73
20063,20063,4,1759,106.29
20064,20064,7,1898,40.37
20065,20065,139,2106,24.64
20066,20066,145,761,55.47
20067,20067,178,289,353.84
20068,20068,4,819,106.29
20069,20069,28,1546,34.63
20070,20070,166,398,138.67
20071,20071,67,2306,17.77
20072,20072,79,1250,69.27
20073,20073,142,764,30.95
20074,20074,49,786,86.8
20075,20075,10,1548,15.85
20076,20076,28,1524,34.63
20077,20077,115,796,10.6
20078,20078,175,119,165.47
20079,20079,25,1184,44.76
20080,20080,25,1155,44.76
20081,20081,175,118,165.47
20082,20082,151,526,86.28
20083,20083,61,2454,40.93
20084,20084,139,983,24.64
20085,20085,103,685,10.76
20086,20086,178,119,353.84
20087,20087,4,1759,106.29
20088,20088,139,2106,24.64
20089,20089,145,761,55.47
20090,20090,178,289,353.84
20091,20091,4,848,106.29
20092,20092,28,1606,34.63
20093,20093,166,418,138.67
20094,20094,67,2306,17.77
20095,20095,163,764,41.13
20096,20096,142,781,30.95
20097,20097,49,786,86.8
20098,20098,28,1524,34.63
20099,20099,115,796,10.6
20100,20100,175,119,165.47
20101,20101,25,1155,44.76
20102,20102,175,120,165.47
20103,20103,151,526,86.28
20104,20104,148,616,113.54
20105,20105,61,2513,40.93
20106,20106,139,1007,24.64
20107,20107,103,716,10.76
20108,20108,178,119,353.84
20109,20109,139,2106,24.64
20110,20110,145,761,55.47
20111,20111,178,294,353.84
20112,20112,28,1644,34.63
20113,20113,31,837,66.95
20114,20114,166,418,138.67
20115,20115,67,2306,17.77
20116,20116,154,770,42.32
20117,20117,163,781,41.13
20118,20118,142,809,30.95
20119,20119,49,786,86.8
20120,20120,28,1524,34.63
20121,20121,46,314,85.72
20122,20122,175,119,165.47
20123,20123,151,193,86.28
20124,20124,175,120,165.47
20125,20125,148,629,113.54
20126,20126,61,2582,40.93
20127,20127,139,1007,24.64
20128,20128,178,119,353.84
20129,20129,133,760,52.43
20130,20130,139,2164,24.64
20131,20131,31,837,66.95
20132,20132,67,2306,17.77
20133,20133,154,770,42.32
20134,20134,163,781,41.13
20135,20135,142,809,30.95
20136,20136,49,786,86.8
20137,20137,28,1524,34.63
20138,20138,46,314,85.72
20139,20139,175,119,165.47
