inventory_id,store_id,product_id,stock_on_hand,reorder_point,safety_stock,max_stock_level,last_updated
1887,10,186,0,56,32,360,2024-12-31
1888,10,187,1096,56,32,360,2024-12-31
1889,10,188,0,56,32,360,2024-12-31
1890,10,189,0,21,12,135,2024-12-31
1891,11,1,3083,315,180,2025,2024-12-31
1892,11,2,0,315,180,2025,2024-12-31
1893,11,3,0,315,180,2025,2024-12-31
1894,11,4,857,315,180,2025,2024-12-31
1895,11,5,0,315,180,2025,2024-12-31
1896,11,6,0,315,180,2025,2024-12-31
1897,11,7,1832,315,180,2025,2024-12-31
1898,11,8,0,630,360,4050,2024-12-31
1899,11,9,0,630,360,4050,2024-12-31
1900,11,10,9857,630,360,4050,2024-12-31
1901,11,11,0,630,360,4050,2024-12-31
1902,11,12,0,630,360,4050,2024-12-31
1903,11,13,6556,630,360,4050,2024-12-31
1904,11,14,0,630,360,4050,2024-12-31
1905,11,15,0,630,360,4050,2024-12-31
1906,11,16,1424,630,360,4050,2024-12-31
1907,11,17,0,245,140,1575,2024-12-31
1908,11,18,0,245,140,1575,2024-12-31
1909,11,19,724,245,140,1575,2024-12-31
1910,11,20,0,245,140,1575,2024-12-31
1911,11,21,0,105,60,675,2024-12-31
1912,11,22,807,105,60,675,2024-12-31
1913,11,23,0,105,60,675,2024-12-31
1914,11,24,0,1400,800,9000,2024-12-31
1915,11,25,5905,1400,800,9000,2024-12-31
1916,11,26,0,1400,800,9000,2024-12-31
1917,11,27,0,1400,800,9000,2024-12-31
1918,11,28,14973,560,320,3600,2024-12-31
1919,11,29,0,560,320,3600,2024-12-31
1920,11,30,0,560,320,3600,2024-12-31
1921,11,31,3777,315,180,2025,2024-12-31
1922,11,32,0,315,180,2025,2024-12-31
1923,11,33,0,315,180,2025,2024-12-31
1924,11,34,1345,280,160,1800,2024-12-31
1925,11,35,0,280,160,1800,2024-12-31
1926,11,36,0,280,160,1800,2024-12-31
1927,11,37,429,280,160,1800,2024-12-31
1928,11,38,0,770,440,4950,2024-12-31
1929,11,39,0,770,440,4950,2024-12-31
1930,11,40,6363,770,440,4950,2024-12-31
1931,11,41,0,280,160,1800,2024-12-31
1932,11,42,0,280,160,1800,2024-12-31
1933,11,43,7932,280,160,1800,2024-12-31
1934,11,44,0,280,160,1800,2024-12-31
1935,11,45,0,315,180,2025,2024-12-31
1936,11,46,5348,315,180,2025,2024-12-31
1937,11,47,0,315,180,2025,2024-12-31
1938,11,48,0,315,180,2025,2024-12-31
1939,11,49,7203,315,180,2025,2024-12-31
1940,11,50,0,315,180,2025,2024-12-31
1941,11,51,0,336,192,2160,2024-12-31
1942,11,52,7577,336,192,2160,2024-12-31
1943,11,53,0,336,192,2160,2024-12-31
1944,11,54,0,336,192,2160,2024-12-31
1945,11,55,5019,336,192,2160,2024-12-31
1946,11,56,0,420,240,2700,2024-12-31
1947,11,57,0,420,240,2700,2024-12-31
1948,11,58,1558,420,240,2700,2024-12-31
1949,11,59,0,420,240,2700,2024-12-31
1950,11,60,0,420,240,2700,2024-12-31
1951,11,61,4047,420,240,2700,2024-12-31
1952,11,62,0,420,240,2700,2024-12-31
1953,11,63,0,210,120,1350,2024-12-31
1954,11,64,958,210,120,1350,2024-12-31
1955,11,65,0,210,120,1350,2024-12-31
1956,11,66,0,210,120,1350,2024-12-31
1957,11,67,1793,420,240,2700,2024-12-31
1958,11,68,0,420,240,2700,2024-12-31
1959,11,69,0,420,240,2700,2024-12-31
1960,11,70,6860,420,240,2700,2024-12-31
1961,11,71,0,154,88,990,2024-12-31
1962,11,72,0,154,88,990,2024-12-31
1963,11,73,2575,154,88,990,2024-12-31
1964,11,74,0,154,88,990,2024-12-31
1965,11,75,0,154,88,990,2024-12-31
1966,11,76,2991,140,80,900,2024-12-31
1967,11,77,0,140,80,900,2024-12-31
1968,11,78,0,140,80,900,2024-12-31
1969,11,79,5781,490,280,3150,2024-12-31
1970,11,80,0,490,280,3150,2024-12-31
1971,11,81,0,490,280,3150,2024-12-31
1972,11,82,11352,490,280,3150,2024-12-31
1973,11,83,0,490,280,3150,2024-12-31
1974,11,84,0,616,352,3960,2024-12-31
1975,11,85,9254,616,352,3960,2024-12-31
1976,11,86,0,616,352,3960,2024-12-31
1977,11,87,0,616,352,3960,2024-12-31
1978,11,88,13602,616,352,3960,2024-12-31
1979,11,89,0,735,420,4725,2024-12-31
1980,11,90,0,735,420,4725,2024-12-31
1981,11,91,30024,735,420,4725,2024-12-31
1982,11,92,0,735,420,4725,2024-12-31
1983,11,93,0,735,420,4725,2024-12-31
1984,11,94,11956,735,420,4725,2024-12-31
1985,11,95,0,490,280,3150,2024-12-31
1986,11,96,0,490,280,3150,2024-12-31
1987,11,97,3694,490,280,3150,2024-12-31
1988,11,98,0,490,280,3150,2024-12-31
1989,11,99,0,490,280,3150,2024-12-31
1990,11,100,14264,735,420,4725,2024-12-31
1991,11,101,0,735,420,4725,2024-12-31
1992,11,102,0,735,420,4725,2024-12-31
1993,11,103,3717,735,420,4725,2024-12-31
1994,11,104,0,735,420,4725,2024-12-31
1995,11,105,0,735,420,4725,2024-12-31
1996,11,106,11878,735,420,4725,2024-12-31
1997,11,107,0,420,240,2700,2024-12-31
1998,11,108,0,420,240,2700,2024-12-31
1999,11,109,4775,420,240,2700,2024-12-31
2000,11,110,0,420,240,2700,2024-12-31
2001,11,111,0,420,240,2700,2024-12-31
2002,11,112,5880,175,100,1125,2024-12-31
2003,11,113,0,175,100,1125,2024-12-31
2004,11,114,0,175,100,1125,2024-12-31
2005,11,115,16471,840,480,5400,2024-12-31
2006,11,116,0,840,480,5400,2024-12-31
2007,11,117,0,840,480,5400,2024-12-31
2008,11,118,8255,560,320,3600,2024-12-31
2009,11,119,0,560,320,3600,2024-12-31
2010,11,120,0,560,320,3600,2024-12-31
2011,11,121,9788,560,320,3600,2024-12-31
2012,11,122,0,175,100,1125,2024-12-31
2013,11,123,0,175,100,1125,2024-12-31
2014,11,124,1510,280,160,1800,2024-12-31
2015,11,125,0,280,160,1800,2024-12-31
2016,11,126,0,140,80,900,2024-12-31
2017,11,127,2595,140,80,900,2024-12-31
2018,11,128,0,112,64,720,2024-12-31
2019,11,129,0,112,64,720,2024-12-31
2020,11,130,1663,336,192,2160,2024-12-31
2021,11,131,0,336,192,2160,2024-12-31
2022,11,132,0,336,192,2160,2024-12-31
2023,11,133,3475,140,80,900,2024-12-31
2024,11,134,0,140,80,900,2024-12-31
2025,11,135,0,140,80,900,2024-12-31
2026,11,136,1026,140,80,900,2024-12-31
2027,11,137,0,385,220,2475,2024-12-31
2028,11,138,0,385,220,2475,2024-12-31
2029,11,139,1206,385,220,2475,2024-12-31
2030,11,140,0,385,220,2475,2024-12-31
2031,11,141,0,315,180,2025,2024-12-31
2032,11,142,6223,315,180,2025,2024-12-31
2033,11,143,0,315,180,2025,2024-12-31
2034,11,144,0,315,180,2025,2024-12-31
2035,11,145,1917,315,180,2025,2024-12-31
2036,11,146,0,245,140,1575,2024-12-31
2037,11,147,0,245,140,1575,2024-12-31
2038,11,148,6901,245,140,1575,2024-12-31
2039,11,149,0,245,140,1575,2024-12-31
2040,11,150,0,196,112,1260,2024-12-31
2041,11,151,4094,196,112,1260,2024-12-31
2042,11,152,0,196,112,1260,2024-12-31
2043,11,153,0,294,168,1890,2024-12-31
2044,11,154,513,294,168,1890,2024-12-31
2045,11,155,0,294,168,1890,2024-12-31
2046,11,156,0,294,168,1890,2024-12-31
2047,11,157,883,196,112,1260,2024-12-31
2048,11,158,0,196,112,1260,2024-12-31
2049,11,159,0,196,112,1260,2024-12-31
2050,11,160,3321,308,176,1980,2024-12-31
2051,11,161,0,308,176,1980,2024-12-31
2052,11,162,0,308,176,1980,2024-12-31
2053,11,163,2762,308,176,1980,2024-12-31
2054,11,164,0,308,176,1980,2024-12-31
2055,11,165,0,140,80,900,2024-12-31
2056,11,166,1200,140,80,900,2024-12-31
2057,11,167,0,84,48,540,2024-12-31
2058,11,168,0,84,48,540,2024-12-31
2059,11,169,529,112,64,720,2024-12-31
2060,11,170,0,112,64,720,2024-12-31
2061,11,171,0,112,64,720,2024-12-31
2062,11,172,1342,196,112,1260,2024-12-31
2063,11,173,0,196,112,1260,2024-12-31
2064,11,174,0,196,112,1260,2024-12-31
2065,11,175,2712,98,56,630,2024-12-31
2066,11,176,0,98,56,630,2024-12-31
2067,11,177,0,98,56,630,2024-12-31
2068,11,178,1481,98,56,630,2024-12-31
2069,11,179,0,98,56,630,2024-12-31
2070,11,180,0,98,56,630,2024-12-31
2071,11,181,2002,98,56,630,2024-12-31
2072,11,182,0,175,100,1125,2024-12-31
2073,11,183,0,175,100,1125,2024-12-31
2074,11,184,1010,105,60,675,2024-12-31
2075,11,185,0,105,60,675,2024-12-31
2076,11,186,0,105,60,675,2024-12-31
2077,11,187,419,105,60,675,2024-12-31
2078,11,188,0,105,60,675,2024-12-31
2079,11,189,0,42,24,270,2024-12-31
2080,12,1,2080,140,80,900,2024-12-31
2081,12,2,0,140,80,900,2024-12-31
2082,12,3,0,140,80,900,2024-12-31
2083,12,4,286,140,80,900,2024-12-31
2084,12,5,0,140,80,900,2024-12-31
2085,12,6,0,140,80,900,2024-12-31
2086,12,7,2762,140,80,900,2024-12-31
2087,12,8,0,280,160,1800,2024-12-31
2088,12,9,0,280,160,1800,2024-12-31
2089,12,10,2305,280,160,1800,2024-12-31
2090,12,11,0,280,160,1800,2024-12-31
2091,12,12,0,280,160,1800,2024-12-31
2092,12,13,5641,280,160,1800,2024-12-31
2093,12,14,0,280,160,1800,2024-12-31
2094,12,15,0,280,160,1800,2024-12-31
2095,12,16,1733,280,160,1800,2024-12-31
2096,12,17,0,126,72,810,2024-12-31
2097,12,18,0,126,72,810,2024-12-31
2098,12,19,2405,126,72,810,2024-12-31
2099,12,20,0,126,72,810,2024-12-31
2100,12,21,0,56,32,360,2024-12-31
2101,12,22,547,56,32,360,2024-12-31
2102,12,23,0,56,32,360,2024-12-31
2103,12,24,0,630,360,4050,2024-12-31
2104,12,25,2595,630,360,4050,2024-12-31
2105,12,26,0,630,360,4050,2024-12-31
2106,12,27,0,630,360,4050,2024-12-31
2107,12,28,784,280,160,1800,2024-12-31
2108,12,29,0,280,160,1800,2024-12-31
2109,12,30,0,280,160,1800,2024-12-31
2110,12,31,595,154,88,990,2024-12-31
2111,12,32,0,154,88,990,2024-12-31
2112,12,33,0,154,88,990,2024-12-31
2113,12,34,1046,140,80,900,2024-12-31
2114,12,35,0,140,80,900,2024-12-31
2115,12,36,0,140,80,900,2024-12-31
2116,12,37,2996,140,80,900,2024-12-31
2117,12,38,0,385,220,2475,2024-12-31
2118,12,39,0,385,220,2475,2024-12-31
2119,12,40,2647,385,220,2475,2024-12-31
2120,12,41,0,126,72,810,2024-12-31
2121,12,42,0,126,72,810,2024-12-31
2122,12,43,3616,126,72,810,2024-12-31
2123,12,44,0,126,72,810,2024-12-31
2124,12,45,0,140,80,900,2024-12-31
2125,12,46,1641,140,80,900,2024-12-31
2126,12,47,0,140,80,900,2024-12-31
2127,12,48,0,140,80,900,2024-12-31
2128,12,49,3823,140,80,900,2024-12-31
2129,12,50,0,140,80,900,2024-12-31
2130,12,51,0,154,88,990,2024-12-31
2131,12,52,541,154,88,990,2024-12-31
2132,12,53,0,154,88,990,2024-12-31
2133,12,54,0,154,88,990,2024-12-31
2134,12,55,4325,154,88,990,2024-12-31
2135,12,56,0,196,112,1260,2024-12-31
2136,12,57,0,196,112,1260,2024-12-31
2137,12,58,1737,196,112,1260,2024-12-31
2138,12,59,0,196,112,1260,2024-12-31
2139,12,60,0,196,112,1260,2024-12-31
2140,12,61,3378,196,112,1260,2024-12-31
2141,12,62,0,196,112,1260,2024-12-31
2142,12,63,0,98,56,630,2024-12-31
2143,12,64,1198,98,56,630,2024-12-31
2144,12,65,0,98,56,630,2024-12-31
2145,12,66,0,98,56,630,2024-12-31
2146,12,67,4344,196,112,1260,2024-12-31
2147,12,68,0,196,112,1260,2024-12-31
2148,12,69,0,196,112,1260,2024-12-31
2149,12,70,665,196,112,1260,2024-12-31
2150,12,71,0,70,40,450,2024-12-31
2151,12,72,0,70,40,450,2024-12-31
2152,12,73,815,70,40,450,2024-12-31
2153,12,74,0,70,40,450,2024-12-31
2154,12,75,0,70,40,450,2024-12-31
2155,12,76,236,70,40,450,2024-12-31
2156,12,77,0,70,40,450,2024-12-31
2157,12,78,0,70,40,450,2024-12-31
2158,12,79,828,224,128,1440,2024-12-31
2159,12,80,0,224,128,1440,2024-12-31
2160,12,81,0,224,128,1440,2024-12-31
2161,12,82,3840,224,128,1440,2024-12-31
2162,12,83,0,224,128,1440,2024-12-31
2163,12,84,0,280,160,1800,2024-12-31
2164,12,85,1928,280,160,1800,2024-12-31
2165,12,86,0,280,160,1800,2024-12-31
2166,12,87,0,280,160,1800,2024-12-31
2167,12,88,2338,280,160,1800,2024-12-31
2168,12,89,0,336,192,2160,2024-12-31
2169,12,90,0,336,192,2160,2024-12-31
2170,12,91,625,336,192,2160,2024-12-31
2171,12,92,0,336,192,2160,2024-12-31
2172,12,93,0,336,192,2160,2024-12-31
2173,12,94,5664,336,192,2160,2024-12-31
2174,12,95,0,224,128,1440,2024-12-31
2175,12,96,0,224,128,1440,2024-12-31
2176,12,97,4117,224,128,1440,2024-12-31
2177,12,98,0,224,128,1440,2024-12-31
2178,12,99,0,224,128,1440,2024-12-31
2179,12,100,6283,336,192,2160,2024-12-31
2180,12,101,0,336,192,2160,2024-12-31
2181,12,102,0,336,192,2160,2024-12-31
2182,12,103,2100,336,192,2160,2024-12-31
2183,12,104,0,336,192,2160,2024-12-31
2184,12,105,0,336,192,2160,2024-12-31
2185,12,106,4284,336,192,2160,2024-12-31
2186,12,107,0,196,112,1260,2024-12-31
2187,12,108,0,196,112,1260,2024-12-31
2188,12,109,3121,196,112,1260,2024-12-31
2189,12,110,0,196,112,1260,2024-12-31
2190,12,111,0,196,112,1260,2024-12-31
2191,12,112,3053,84,48,540,2024-12-31
2192,12,113,0,84,48,540,2024-12-31
2193,12,114,0,84,48,540,2024-12-31
2194,12,115,1305,385,220,2475,2024-12-31
2195,12,116,0,385,220,2475,2024-12-31
2196,12,117,0,385,220,2475,2024-12-31
2197,12,118,653,280,160,1800,2024-12-31
2198,12,119,0,280,160,1800,2024-12-31
2199,12,120,0,280,160,1800,2024-12-31
2200,12,121,6307,280,160,1800,2024-12-31
2201,12,122,0,84,48,540,2024-12-31
2202,12,123,0,84,48,540,2024-12-31
2203,12,124,1305,140,80,900,2024-12-31
2204,12,125,0,140,80,900,2024-12-31
2205,12,126,0,70,40,450,2024-12-31
2206,12,127,1231,70,40,450,2024-12-31
2207,12,128,0,56,32,360,2024-12-31
2208,12,129,0,56,32,360,2024-12-31
2209,12,130,183,154,88,990,2024-12-31
2210,12,131,0,154,88,990,2024-12-31
2211,12,132,0,154,88,990,2024-12-31
2212,12,133,1653,70,40,450,2024-12-31
2213,12,134,0,70,40,450,2024-12-31
2214,12,135,0,70,40,450,2024-12-31
2215,12,136,1406,70,40,450,2024-12-31
2216,12,137,0,175,100,1125,2024-12-31
2217,12,138,0,175,100,1125,2024-12-31
2218,12,139,1567,175,100,1125,2024-12-31
2219,12,140,0,175,100,1125,2024-12-31
2220,12,141,0,140,80,900,2024-12-31
2221,12,142,1509,140,80,900,2024-12-31
2222,12,143,0,140,80,900,2024-12-31
2223,12,144,0,140,80,900,2024-12-31
2224,12,145,708,140,80,900,2024-12-31
2225,12,146,0,112,64,720,2024-12-31
2226,12,147,0,112,64,720,2024-12-31
2227,12,148,776,112,64,720,2024-12-31
2228,12,149,0,112,64,720,2024-12-31
2229,12,150,0,91,52,585,2024-12-31
2230,12,151,1187,91,52,585,2024-12-31
2231,12,152,0,91,52,585,2024-12-31
2232,12,153,0,140,80,900,2024-12-31
2233,12,154,635,140,80,900,2024-12-31
2234,12,155,0,140,80,900,2024-12-31
2235,12,156,0,140,80,900,2024-12-31
2236,12,157,2540,91,52,585,2024-12-31
2237,12,158,0,91,52,585,2024-12-31
2238,12,159,0,91,52,585,2024-12-31
2239,12,160,192,140,80,900,2024-12-31
2240,12,161,0,140,80,900,2024-12-31
2241,12,162,0,140,80,900,2024-12-31
2242,12,163,1419,140,80,900,2024-12-31
2243,12,164,0,140,80,900,2024-12-31
2244,12,165,0,70,40,450,2024-12-31
2245,12,166,1056,70,40,450,2024-12-31
2246,12,167,0,42,24,270,2024-12-31
2247,12,168,0,42,24,270,2024-12-31
2248,12,169,444,56,32,360,2024-12-31
2249,12,170,0,56,32,360,2024-12-31
2250,12,171,0,56,32,360,2024-12-31
2251,12,172,59,91,52,585,2024-12-31
2252,12,173,0,91,52,585,2024-12-31
2253,12,174,0,91,52,585,2024-12-31
2254,12,175,873,49,28,315,2024-12-31
2255,12,176,0,49,28,315,2024-12-31
2256,12,177,0,49,28,315,2024-12-31
2257,12,178,806,49,28,315,2024-12-31
2258,12,179,0,49,28,315,2024-12-31
2259,12,180,0,49,28,315,2024-12-31
2260,12,181,175,49,28,315,2024-12-31
2261,12,182,0,84,48,540,2024-12-31
2262,12,183,0,84,48,540,2024-12-31
2263,12,184,510,56,32,360,2024-12-31
2264,12,185,0,56,32,360,2024-12-31
2265,12,186,0,56,32,360,2024-12-31
2266,12,187,649,56,32,360,2024-12-31
2267,12,188,0,56,32,360,2024-12-31
2268,12,189,0,21,12,135,2024-12-31
2269,13,1,3031,315,180,2025,2024-12-31
2270,13,2,0,315,180,2025,2024-12-31
2271,13,3,0,315,180,2025,2024-12-31
2272,13,4,4219,315,180,2025,2024-12-31
2273,13,5,0,315,180,2025,2024-12-31
2274,13,6,0,315,180,2025,2024-12-31
2275,13,7,408,315,180,2025,2024-12-31
2276,13,8,0,630,360,4050,2024-12-31
2277,13,9,0,630,360,4050,2024-12-31
2278,13,10,16003,630,360,4050,2024-12-31
2279,13,11,0,630,360,4050,2024-12-31
2280,13,12,0,630,360,4050,2024-12-31
2281,13,13,24156,630,360,4050,2024-12-31
2282,13,14,0,630,360,4050,2024-12-31
2283,13,15,0,630,360,4050,2024-12-31
2284,13,16,7133,630,360,4050,2024-12-31
2285,13,17,0,245,140,1575,2024-12-31
2286,13,18,0,245,140,1575,2024-12-31
2287,13,19,1411,245,140,1575,2024-12-31
2288,13,20,0,245,140,1575,2024-12-31
2289,13,21,0,105,60,675,2024-12-31
2290,13,22,1953,105,60,675,2024-12-31
2291,13,23,0,105,60,675,2024-12-31
2292,13,24,0,1400,800,9000,2024-12-31
2293,13,25,44345,1400,800,9000,2024-12-31
2294,13,26,0,1400,800,9000,2024-12-31
2295,13,27,0,1400,800,9000,2024-12-31
2296,13,28,3035,560,320,3600,2024-12-31
2297,13,29,0,560,320,3600,2024-12-31
2298,13,30,0,560,320,3600,2024-12-31
2299,13,31,1463,315,180,2025,2024-12-31
2300,13,32,0,315,180,2025,2024-12-31
2301,13,33,0,315,180,2025,2024-12-31
2302,13,34,1567,280,160,1800,2024-12-31
2303,13,35,0,280,160,1800,2024-12-31
2304,13,36,0,280,160,1800,2024-12-31
2305,13,37,6764,280,160,1800,2024-12-31
2306,13,38,0,770,440,4950,2024-12-31
2307,13,39,0,770,440,4950,2024-12-31
2308,13,40,15615,770,440,4950,2024-12-31
2309,13,41,0,280,160,1800,2024-12-31
2310,13,42,0,280,160,1800,2024-12-31
2311,13,43,9245,280,160,1800,2024-12-31
2312,13,44,0,280,160,1800,2024-12-31
2313,13,45,0,315,180,2025,2024-12-31
2314,13,46,4379,315,180,2025,2024-12-31
2315,13,47,0,315,180,2025,2024-12-31
2316,13,48,0,315,180,2025,2024-12-31
2317,13,49,9207,315,180,2025,2024-12-31
2318,13,50,0,315,180,2025,2024-12-31
2319,13,51,0,336,192,2160,2024-12-31
2320,13,52,3814,336,192,2160,2024-12-31
2321,13,53,0,336,192,2160,2024-12-31
2322,13,54,0,336,192,2160,2024-12-31
2323,13,55,10061,336,192,2160,2024-12-31
2324,13,56,0,420,240,2700,2024-12-31
2325,13,57,0,420,240,2700,2024-12-31
2326,13,58,2133,420,240,2700,2024-12-31
2327,13,59,0,420,240,2700,2024-12-31
2328,13,60,0,420,240,2700,2024-12-31
2329,13,61,5708,420,240,2700,2024-12-31
2330,13,62,0,420,240,2700,2024-12-31
2331,13,63,0,210,120,1350,2024-12-31
2332,13,64,2187,210,120,1350,2024-12-31
2333,13,65,0,210,120,1350,2024-12-31
2334,13,66,0,210,120,1350,2024-12-31
2335,13,67,9419,420,240,2700,2024-12-31
2336,13,68,0,420,240,2700,2024-12-31
2337,13,69,0,420,240,2700,2024-12-31
2338,13,70,9489,420,240,2700,2024-12-31
2339,13,71,0,154,88,990,2024-12-31
2340,13,72,0,154,88,990,2024-12-31
2341,13,73,455,154,88,990,2024-12-31
2342,13,74,0,154,88,990,2024-12-31
2343,13,75,0,154,88,990,2024-12-31
2344,13,76,5049,140,80,900,2024-12-31
2345,13,77,0,140,80,900,2024-12-31
2346,13,78,0,140,80,900,2024-12-31
2347,13,79,16840,490,280,3150,2024-12-31
2348,13,80,0,490,280,3150,2024-12-31
2349,13,81,0,490,280,3150,2024-12-31
2350,13,82,13216,490,280,3150,2024-12-31
2351,13,83,0,490,280,3150,2024-12-31
2352,13,84,0,616,352,3960,2024-12-31
2353,13,85,23434,616,352,3960,2024-12-31
2354,13,86,0,616,352,3960,2024-12-31
2355,13,87,0,616,352,3960,2024-12-31
2356,13,88,20175,616,352,3960,2024-12-31
2357,13,89,0,735,420,4725,2024-12-31
2358,13,90,0,735,420,4725,2024-12-31
2359,13,91,7012,735,420,4725,2024-12-31
2360,13,92,0,735,420,4725,2024-12-31
2361,13,93,0,735,420,4725,2024-12-31
2362,13,94,14415,735,420,4725,2024-12-31
2363,13,95,0,490,280,3150,2024-12-31
2364,13,96,0,490,280,3150,2024-12-31
2365,13,97,9764,490,280,3150,2024-12-31
2366,13,98,0,490,280,3150,2024-12-31
2367,13,99,0,490,280,3150,2024-12-31
2368,13,100,9566,735,420,4725,2024-12-31
2369,13,101,0,735,420,4725,2024-12-31
2370,13,102,0,735,420,4725,2024-12-31
2371,13,103,11860,735,420,4725,2024-12-31
2372,13,104,0,735,420,4725,2024-12-31
2373,13,105,0,735,420,4725,2024-12-31
2374,13,106,28418,735,420,4725,2024-12-31
2375,13,107,0,420,240,2700,2024-12-31
2376,13,108,0,420,240,2700,2024-12-31
2377,13,109,3279,420,240,2700,2024-12-31
2378,13,110,0,420,240,2700,2024-12-31
2379,13,111,0,420,240,2700,2024-12-31
2380,13,112,4370,175,100,1125,2024-12-31
2381,13,113,0,175,100,1125,2024-12-31
2382,13,114,0,175,100,1125,2024-12-31
2383,13,115,4097,840,480,5400,2024-12-31
2384,13,116,0,840,480,5400,2024-12-31
2385,13,117,0,840,480,5400,2024-12-31
2386,13,118,8870,560,320,3600,2024-12-31
2387,13,119,0,560,320,3600,2024-12-31
2388,13,120,0,560,320,3600,2024-12-31
2389,13,121,21976,560,320,3600,2024-12-31
2390,13,122,0,175,100,1125,2024-12-31
2391,13,123,0,175,100,1125,2024-12-31
2392,13,124,2599,280,160,1800,2024-12-31
2393,13,125,0,280,160,1800,2024-12-31
2394,13,126,0,140,80,900,2024-12-31
2395,13,127,4353,140,80,900,2024-12-31
2396,13,128,0,112,64,720,2024-12-31
2397,13,129,0,112,64,720,2024-12-31
2398,13,130,1063,336,192,2160,2024-12-31
2399,13,131,0,336,192,2160,2024-12-31
2400,13,132,0,336,192,2160,2024-12-31
2401,13,133,1677,140,80,900,2024-12-31
2402,13,134,0,140,80,900,2024-12-31
2403,13,135,0,140,80,900,2024-12-31
2404,13,136,907,140,80,900,2024-12-31
2405,13,137,0,385,220,2475,2024-12-31
2406,13,138,0,385,220,2475,2024-12-31
2407,13,139,9908,385,220,2475,2024-12-31
2408,13,140,0,385,220,2475,2024-12-31
2409,13,141,0,315,180,2025,2024-12-31
2410,13,142,8865,315,180,2025,2024-12-31
2411,13,143,0,315,180,2025,2024-12-31
2412,13,144,0,315,180,2025,2024-12-31
2413,13,145,8205,315,180,2025,2024-12-31
2414,13,146,0,245,140,1575,2024-12-31
2415,13,147,0,245,140,1575,2024-12-31
2416,13,148,1442,245,140,1575,2024-12-31
2417,13,149,0,245,140,1575,2024-12-31
2418,13,150,0,196,112,1260,2024-12-31
2419,13,151,744,196,112,1260,2024-12-31
2420,13,152,0,196,112,1260,2024-12-31
2421,13,153,0,294,168,1890,2024-12-31
2422,13,154,6676,294,168,1890,2024-12-31
2423,13,155,0,294,168,1890,2024-12-31
2424,13,156,0,294,168,1890,2024-12-31
2425,13,157,3033,196,112,1260,2024-12-31
2426,13,158,0,196,112,1260,2024-12-31
2427,13,159,0,196,112,1260,2024-12-31
2428,13,160,5130,308,176,1980,2024-12-31
2429,13,161,0,308,176,1980,2024-12-31
2430,13,162,0,308,176,1980,2024-12-31
2431,13,163,1227,308,176,1980,2024-12-31
2432,13,164,0,308,176,1980,2024-12-31
2433,13,165,0,140,80,900,2024-12-31
2434,13,166,1109,140,80,900,2024-12-31
2435,13,167,0,84,48,540,2024-12-31
2436,13,168,0,84,48,540,2024-12-31
2437,13,169,187,112,64,720,2024-12-31
2438,13,170,0,112,64,720,2024-12-31
2439,13,171,0,112,64,720,2024-12-31
2440,13,172,2801,196,112,1260,2024-12-31
2441,13,173,0,196,112,1260,2024-12-31
2442,13,174,0,196,112,1260,2024-12-31
2443,13,175,1785,98,56,630,2024-12-31
2444,13,176,0,98,56,630,2024-12-31
2445,13,177,0,98,56,630,2024-12-31
2446,13,178,1292,98,56,630,2024-12-31
2447,13,179,0,98,56,630,2024-12-31
2448,13,180,0,98,56,630,2024-12-31
2449,13,181,1268,98,56,630,2024-12-31
2450,13,182,0,175,100,1125,2024-12-31
2451,13,183,0,175,100,1125,2024-12-31
2452,13,184,2628,105,60,675,2024-12-31
2453,13,185,0,105,60,675,2024-12-31
2454,13,186,0,105,60,675,2024-12-31
2455,13,187,3142,105,60,675,2024-12-31
2456,13,188,0,105,60,675,2024-12-31
2457,13,189,0,42,24,270,2024-12-31
2458,14,1,2521,140,80,900,2024-12-31
2459,14,2,0,140,80,900,2024-12-31
2460,14,3,0,140,80,900,2024-12-31
2461,14,4,1742,140,80,900,2024-12-31
2462,14,5,0,140,80,900,2024-12-31
2463,14,6,0,140,80,900,2024-12-31
2464,14,7,2793,140,80,900,2024-12-31
2465,14,8,0,280,160,1800,2024-12-31
2466,14,9,0,280,160,1800,2024-12-31
2467,14,10,5749,280,160,1800,2024-12-31
2468,14,11,0,280,160,1800,2024-12-31
2469,14,12,0,280,160,1800,2024-12-31
2470,14,13,2178,280,160,1800,2024-12-31
2471,14,14,0,280,160,1800,2024-12-31
2472,14,15,0,280,160,1800,2024-12-31
2473,14,16,1141,280,160,1800,2024-12-31
2474,14,17,0,126,72,810,2024-12-31
2475,14,18,0,126,72,810,2024-12-31
2476,14,19,684,126,72,810,2024-12-31
2477,14,20,0,126,72,810,2024-12-31
2478,14,21,0,56,32,360,2024-12-31
2479,14,22,1624,56,32,360,2024-12-31
2480,14,23,0,56,32,360,2024-12-31
2481,14,24,0,630,360,4050,2024-12-31
2482,14,25,11652,630,360,4050,2024-12-31
2483,14,26,0,630,360,4050,2024-12-31
2484,14,27,0,630,360,4050,2024-12-31
2485,14,28,8517,280,160,1800,2024-12-31
2486,14,29,0,280,160,1800,2024-12-31
2487,14,30,0,280,160,1800,2024-12-31
2488,14,31,3563,154,88,990,2024-12-31
2489,14,32,0,154,88,990,2024-12-31
2490,14,33,0,154,88,990,2024-12-31
2491,14,34,1415,140,80,900,2024-12-31
2492,14,35,0,140,80,900,2024-12-31
2493,14,36,0,140,80,900,2024-12-31
2494,14,37,4304,140,80,900,2024-12-31
