po_id,supplier_id,store_id,order_date,expected_delivery,status,total_cost
21853,1,10,2024-03-28,2024-03-30,DELIVERED,24409.0
21854,2,13,2024-03-28,2024-04-03,DELIVERED,191711.52
21855,7,14,2024-03-28,2024-04-03,DELIVERED,20133.12
21856,1,14,2024-03-28,2024-04-03,DELIVERED,34631.46
21857,1,17,2024-03-28,2024-03-31,DELIVERED,157420.92
21858,3,17,2024-03-28,2024-04-02,DELIVERED,22546.2
21859,5,18,2024-03-28,2024-04-02,DELIVERED,26454.82
21860,5,20,2024-03-28,2024-03-31,DELIVERED,7896.84
21861,7,22,2024-03-28,2024-03-31,DELIVERED,8126.65
21862,5,23,2024-03-28,2024-04-03,DELIVERED,74822.86
21863,5,24,2024-03-28,2024-04-03,DELIVERED,7937.13
21864,2,24,2024-03-28,2024-04-02,DELIVERED,31566.6
21865,6,25,2024-03-28,2024-04-01,DELIVERED,48340.47
21866,6,4,2024-03-29,2024-04-04,DELIVERED,32283.24
21867,2,5,2024-03-29,2024-04-01,DELIVERED,9842.1
21868,1,10,2024-03-29,2024-04-01,DELIVERED,24409.0
21869,7,11,2024-03-29,2024-04-03,DELIVERED,557608.48
21870,2,13,2024-03-29,2024-04-04,DELIVERED,191711.52
21871,7,14,2024-03-29,2024-04-04,DELIVERED,20133.12
21872,1,14,2024-03-29,2024-04-04,DELIVERED,34631.46
21873,1,17,2024-03-29,2024-04-01,DELIVERED,161046.48
21874,3,17,2024-03-29,2024-04-04,DELIVERED,22546.2
21875,5,20,2024-03-29,2024-04-01,DELIVERED,7896.84
21876,5,24,2024-03-29,2024-04-04,DELIVERED,7937.13
21877,2,24,2024-03-29,2024-04-04,DELIVERED,31566.6
21878,1,24,2024-03-29,2024-04-02,DELIVERED,7607.32
21879,6,25,2024-03-29,2024-04-02,DELIVERED,48340.47
21880,6,4,2024-03-30,2024-04-05,DELIVERED,32283.24
21881,2,5,2024-03-30,2024-04-02,DELIVERED,9842.1
21882,7,11,2024-03-30,2024-04-04,DELIVERED,574668.18
21883,2,13,2024-03-30,2024-04-05,DELIVERED,191711.52
21884,7,14,2024-03-30,2024-04-05,DELIVERED,20133.12
21885,1,14,2024-03-30,2024-04-05,DELIVERED,34631.46
21886,3,17,2024-03-30,2024-04-05,DELIVERED,24570.8
21887,5,24,2024-03-30,2024-04-05,DELIVERED,8272.88
21888,3,24,2024-03-30,2024-04-05,DELIVERED,7781.0
21889,2,24,2024-03-30,2024-04-05,DELIVERED,31566.6
21890,1,24,2024-03-30,2024-04-04,DELIVERED,7607.32
21891,6,25,2024-03-30,2024-04-03,DELIVERED,48340.47
21892,6,4,2024-03-31,2024-04-06,DELIVERED,33373.89
21893,1,11,2024-03-31,2024-04-03,DELIVERED,43147.6
21894,7,11,2024-03-31,2024-04-05,DELIVERED,593921.27
21895,7,14,2024-03-31,2024-04-06,DELIVERED,20133.12
21896,3,17,2024-03-31,2024-04-06,DELIVERED,24570.8
21897,5,24,2024-03-31,2024-04-06,DELIVERED,8272.88
21898,3,24,2024-03-31,2024-04-05,DELIVERED,7781.0
21899,2,24,2024-03-31,2024-04-05,DELIVERED,31566.6
21900,1,24,2024-03-31,2024-04-04,DELIVERED,7607.32
21901,6,4,2024-04-01,2024-04-07,DELIVERED,33373.89
21902,3,7,2024-04-01,2024-04-05,DELIVERED,49385.4
21903,6,9,2024-04-01,2024-04-07,DELIVERED,28473.3
21904,1,11,2024-04-01,2024-04-03,DELIVERED,43147.6
21905,7,11,2024-04-01,2024-04-06,DELIVERED,593921.27
21906,3,17,2024-04-01,2024-04-06,DELIVERED,24570.8
21907,3,24,2024-04-01,2024-04-06,DELIVERED,7781.0
21908,2,24,2024-04-01,2024-04-07,DELIVERED,31566.6
21909,1,24,2024-04-01,2024-04-06,DELIVERED,7607.32
21910,1,1,2024-04-02,2024-04-05,DELIVERED,15152.8
21911,7,3,2024-04-02,2024-04-07,DELIVERED,564676.07
21912,1,7,2024-04-02,2024-04-04,DELIVERED,43782.44
21913,3,7,2024-04-02,2024-04-06,DELIVERED,52427.6
21914,6,9,2024-04-02,2024-04-07,DELIVERED,29552.68
21915,1,11,2024-04-02,2024-04-05,DELIVERED,43147.6
21916,7,11,2024-04-02,2024-04-06,DELIVERED,593921.27
21917,4,14,2024-04-02,2024-04-07,DELIVERED,82799.91
21918,3,24,2024-04-02,2024-04-08,DELIVERED,8032.0
21919,1,1,2024-04-03,2024-04-06,DELIVERED,15152.8
21920,7,3,2024-04-03,2024-04-08,DELIVERED,584172.87
21921,1,7,2024-04-03,2024-04-06,DELIVERED,43782.44
21922,3,7,2024-04-03,2024-04-08,DELIVERED,55215.4
21923,6,9,2024-04-03,2024-04-09,DELIVERED,29552.68
21924,1,12,2024-04-03,2024-04-06,DELIVERED,26518.92
21925,4,14,2024-04-03,2024-04-09,DELIVERED,82799.91
21926,3,16,2024-04-03,2024-04-08,DELIVERED,18907.28
21927,3,24,2024-04-03,2024-04-09,DELIVERED,8032.0
21928,1,1,2024-04-04,2024-04-06,DELIVERED,15543.84
21929,7,3,2024-04-04,2024-04-08,DELIVERED,584172.87
21930,3,7,2024-04-04,2024-04-09,DELIVERED,55215.4
21931,2,8,2024-04-04,2024-04-07,DELIVERED,26062.66
21932,1,8,2024-04-04,2024-04-06,DELIVERED,101634.8
21933,6,9,2024-04-04,2024-04-09,DELIVERED,30501.79
21934,1,12,2024-04-04,2024-04-06,DELIVERED,26518.92
21935,4,14,2024-04-04,2024-04-10,DELIVERED,82799.91
21936,3,16,2024-04-04,2024-04-09,DELIVERED,18907.28
21937,6,18,2024-04-04,2024-04-09,DELIVERED,37116.1
21938,1,18,2024-04-04,2024-04-08,DELIVERED,12544.65
21939,3,24,2024-04-04,2024-04-09,DELIVERED,8032.0
21940,7,3,2024-04-05,2024-04-09,DELIVERED,584172.87
21941,2,8,2024-04-05,2024-04-08,DELIVERED,26062.66
21942,1,8,2024-04-05,2024-04-08,DELIVERED,101634.8
21943,6,9,2024-04-05,2024-04-11,DELIVERED,30501.79
21944,1,12,2024-04-05,2024-04-07,DELIVERED,26518.92
21945,6,12,2024-04-05,2024-04-10,DELIVERED,42881.16
21946,4,14,2024-04-05,2024-04-10,DELIVERED,82799.91
21947,3,16,2024-04-05,2024-04-10,DELIVERED,18907.28
21948,6,18,2024-04-05,2024-04-11,DELIVERED,37116.1
21949,1,18,2024-04-05,2024-04-08,DELIVERED,12544.65
21950,1,25,2024-04-05,2024-04-07,DELIVERED,117748.7
21951,7,3,2024-04-06,2024-04-10,DELIVERED,601476.28
21952,2,8,2024-04-06,2024-04-10,DELIVERED,27048.08
21953,6,9,2024-04-06,2024-04-12,DELIVERED,30501.79
21954,6,12,2024-04-06,2024-04-11,DELIVERED,44434.2
21955,4,14,2024-04-06,2024-04-11,DELIVERED,82799.91
21956,3,16,2024-04-06,2024-04-12,DELIVERED,18907.28
21957,6,18,2024-04-06,2024-04-12,DELIVERED,37116.1
21958,1,18,2024-04-06,2024-04-09,DELIVERED,12544.65
21959,3,21,2024-04-06,2024-04-12,DELIVERED,21272.43
21960,1,25,2024-04-06,2024-04-08,DELIVERED,117748.7
21961,1,25,2024-04-06,2024-04-09,DELIVERED,67290.2
21962,2,9,2024-04-07,2024-04-10,DELIVERED,26062.66
21963,6,12,2024-04-07,2024-04-11,DELIVERED,44434.2
21964,7,14,2024-04-07,2024-04-12,DELIVERED,65520.0
21965,1,16,2024-04-07,2024-04-10,DELIVERED,116591.6
21966,3,16,2024-04-07,2024-04-13,DELIVERED,19529.23
21967,6,18,2024-04-07,2024-04-13,DELIVERED,38519.65
21968,1,18,2024-04-07,2024-04-11,DELIVERED,12544.65
21969,3,21,2024-04-07,2024-04-13,DELIVERED,21272.43
21970,1,25,2024-04-07,2024-04-10,DELIVERED,67290.2
21971,1,8,2024-04-08,2024-04-11,DELIVERED,20088.92
21972,2,9,2024-04-08,2024-04-12,DELIVERED,26062.66
21973,6,12,2024-04-08,2024-04-12,DELIVERED,44434.2
21974,7,14,2024-04-08,2024-04-14,DELIVERED,66528.0
21975,1,16,2024-04-08,2024-04-12,DELIVERED,116591.6
21976,6,18,2024-04-08,2024-04-13,DELIVERED,39611.3
21977,2,18,2024-04-08,2024-04-13,DELIVERED,9735.27
21978,3,21,2024-04-08,2024-04-14,DELIVERED,21816.83
21979,1,25,2024-04-08,2024-04-10,DELIVERED,67290.2
21980,6,4,2024-04-09,2024-04-14,DELIVERED,44002.8
21981,3,5,2024-04-09,2024-04-13,DELIVERED,26387.2
21982,6,7,2024-04-09,2024-04-14,DELIVERED,9233.6
21983,6,8,2024-04-09,2024-04-14,DELIVERED,56572.75
21984,1,8,2024-04-09,2024-04-11,DELIVERED,20088.92
21985,2,9,2024-04-09,2024-04-12,DELIVERED,26062.66
21986,6,12,2024-04-09,2024-04-14,DELIVERED,44434.2
21987,7,14,2024-04-09,2024-04-15,DELIVERED,68208.0
21988,1,16,2024-04-09,2024-04-12,DELIVERED,116591.6
21989,2,18,2024-04-09,2024-04-14,DELIVERED,9956.14
21990,3,21,2024-04-09,2024-04-14,DELIVERED,21816.83
21991,6,4,2024-04-10,2024-04-16,DELIVERED,45124.44
21992,3,5,2024-04-10,2024-04-15,DELIVERED,26387.2
21993,6,7,2024-04-10,2024-04-15,DELIVERED,9488.32
21994,6,8,2024-04-10,2024-04-15,DELIVERED,58045.65
21995,1,8,2024-04-10,2024-04-12,DELIVERED,21003.52
21996,7,14,2024-04-10,2024-04-15,DELIVERED,68208.0
21997,1,14,2024-04-10,2024-04-16,DELIVERED,103373.29
21998,2,18,2024-04-10,2024-04-15,DELIVERED,9956.14
21999,3,21,2024-04-10,2024-04-15,DELIVERED,21816.83
22000,1,21,2024-04-10,2024-04-14,DELIVERED,102972.1
22001,5,22,2024-04-10,2024-04-15,DELIVERED,7843.12
22002,6,4,2024-04-11,2024-04-16,DELIVERED,45124.44
22003,3,5,2024-04-11,2024-04-15,DELIVERED,26387.2
22004,6,7,2024-04-11,2024-04-17,DELIVERED,9488.32
22005,6,8,2024-04-11,2024-04-17,DELIVERED,58045.65
22006,1,9,2024-04-11,2024-04-13,DELIVERED,41984.37
22007,7,14,2024-04-11,2024-04-17,DELIVERED,68208.0
22008,1,14,2024-04-11,2024-04-16,DELIVERED,103373.29
22009,2,18,2024-04-11,2024-04-16,DELIVERED,10244.97
22010,1,20,2024-04-11,2024-04-13,DELIVERED,7671.88
22011,3,21,2024-04-11,2024-04-16,DELIVERED,21816.83
22012,1,21,2024-04-11,2024-04-14,DELIVERED,102972.1
22013,5,22,2024-04-11,2024-04-16,DELIVERED,7990.85
22014,1,3,2024-04-12,2024-04-14,DELIVERED,230813.9
22015,2,3,2024-04-12,2024-04-16,DELIVERED,58377.64
22016,6,4,2024-04-12,2024-04-18,DELIVERED,45124.44
22017,3,5,2024-04-12,2024-04-16,DELIVERED,26994.8
22018,6,7,2024-04-12,2024-04-17,DELIVERED,9488.32
22019,6,8,2024-04-12,2024-04-17,DELIVERED,58045.65
22020,1,9,2024-04-12,2024-04-15,DELIVERED,41984.37
22021,1,14,2024-04-12,2024-04-18,DELIVERED,106582.81
22022,2,18,2024-04-12,2024-04-17,DELIVERED,10244.97
22023,5,20,2024-04-12,2024-04-15,DELIVERED,11696.16
22024,1,20,2024-04-12,2024-04-14,DELIVERED,7671.88
22025,1,21,2024-04-12,2024-04-16,DELIVERED,106181.62
22026,5,22,2024-04-12,2024-04-16,DELIVERED,7990.85
22027,1,3,2024-04-13,2024-04-16,DELIVERED,230813.9
22028,2,3,2024-04-13,2024-04-17,DELIVERED,60229.55
22029,6,4,2024-04-13,2024-04-18,DELIVERED,45124.44
22030,6,7,2024-04-13,2024-04-18,DELIVERED,9488.32
22031,6,8,2024-04-13,2024-04-19,DELIVERED,58045.65
22032,1,14,2024-04-13,2024-04-19,DELIVERED,106582.81
22033,1,15,2024-04-13,2024-04-16,DELIVERED,118299.7
22034,6,15,2024-04-13,2024-04-17,DELIVERED,48631.2
22035,2,18,2024-04-13,2024-04-18,DELIVERED,9656.4
22036,5,20,2024-04-13,2024-04-16,DELIVERED,11696.16
22037,1,21,2024-04-13,2024-04-17,DELIVERED,106181.62
22038,5,22,2024-04-13,2024-04-18,DELIVERED,7990.85
22039,1,22,2024-04-13,2024-04-16,DELIVERED,12750.3
22040,3,23,2024-04-13,2024-04-18,DELIVERED,21234.6
22041,1,3,2024-04-14,2024-04-16,DELIVERED,55506.7
22042,2,3,2024-04-14,2024-04-18,DELIVERED,60229.55
22043,1,12,2024-04-14,2024-04-16,DELIVERED,42315.39
22044,1,14,2024-04-14,2024-04-19,DELIVERED,106582.81
22045,1,15,2024-04-14,2024-04-18,DELIVERED,15103.92
22046,1,15,2024-04-14,2024-04-18,DELIVERED,121826.1
22047,6,15,2024-04-14,2024-04-19,DELIVERED,48631.2
22048,2,18,2024-04-14,2024-04-20,DELIVERED,9656.4
22049,4,19,2024-04-14,2024-04-20,DELIVERED,12393.59
22050,5,20,2024-04-14,2024-04-17,DELIVERED,11696.16
22051,5,22,2024-04-14,2024-04-18,DELIVERED,8353.46
22052,1,22,2024-04-14,2024-04-17,DELIVERED,12750.3
22053,3,23,2024-04-14,2024-04-20,DELIVERED,21234.6
22054,1,1,2024-04-15,2024-04-18,DELIVERED,31299.93
22055,1,3,2024-04-15,2024-04-17,DELIVERED,55506.7
22056,2,3,2024-04-15,2024-04-18,DELIVERED,60229.55
22057,6,6,2024-04-15,2024-04-20,DELIVERED,30464.76
22058,1,12,2024-04-15,2024-04-18,DELIVERED,43473.96
22059,1,14,2024-04-15,2024-04-21,DELIVERED,106582.81
22060,1,15,2024-04-15,2024-04-19,DELIVERED,15103.92
22061,1,15,2024-04-15,2024-04-19,DELIVERED,121826.1
22062,6,15,2024-04-15,2024-04-19,DELIVERED,48631.2
22063,2,18,2024-04-15,2024-04-20,DELIVERED,9842.1
22064,4,19,2024-04-15,2024-04-21,DELIVERED,12393.59
22065,1,22,2024-04-15,2024-04-19,DELIVERED,13079.34
22066,3,23,2024-04-15,2024-04-20,DELIVERED,21234.6
22067,1,1,2024-04-16,2024-04-19,DELIVERED,31299.93
22068,7,4,2024-04-16,2024-04-21,DELIVERED,31720.0
22069,6,6,2024-04-16,2024-04-21,DELIVERED,30464.76
22070,3,12,2024-04-16,2024-04-20,DELIVERED,21177.16
22071,1,15,2024-04-16,2024-04-20,DELIVERED,15543.84
22072,6,15,2024-04-16,2024-04-20,DELIVERED,48631.2
22073,2,18,2024-04-16,2024-04-21,DELIVERED,9842.1
22074,4,19,2024-04-16,2024-04-22,DELIVERED,12756.92
22075,3,23,2024-04-16,2024-04-21,DELIVERED,21234.6
22076,1,1,2024-04-17,2024-04-20,DELIVERED,32328.18
22077,7,4,2024-04-17,2024-04-21,DELIVERED,32861.92
22078,6,6,2024-04-17,2024-04-22,DELIVERED,31304.34
22079,7,9,2024-04-17,2024-04-21,DELIVERED,262963.09
22080,3,12,2024-04-17,2024-04-21,DELIVERED,21177.16
22081,1,15,2024-04-17,2024-04-21,DELIVERED,15934.88
22082,2,18,2024-04-17,2024-04-22,DELIVERED,9842.1
22083,4,19,2024-04-17,2024-04-22,DELIVERED,12756.92
22084,3,23,2024-04-17,2024-04-23,DELIVERED,21234.6
22085,7,4,2024-04-18,2024-04-23,DELIVERED,32861.92
22086,6,6,2024-04-18,2024-04-24,DELIVERED,31304.34
22087,7,9,2024-04-18,2024-04-23,DELIVERED,262963.09
22088,3,12,2024-04-18,2024-04-23,DELIVERED,21177.16
22089,4,19,2024-04-18,2024-04-23,DELIVERED,12756.92
22090,6,19,2024-04-18,2024-04-23,DELIVERED,12233.88
22091,7,4,2024-04-19,2024-04-24,DELIVERED,32861.92
22092,6,5,2024-04-19,2024-04-25,DELIVERED,36180.4
22093,6,6,2024-04-19,2024-04-24,DELIVERED,32143.92
22094,7,9,2024-04-19,2024-04-24,DELIVERED,262963.09
22095,1,12,2024-04-19,2024-04-21,DELIVERED,15006.16
22096,3,12,2024-04-19,2024-04-23,DELIVERED,21898.49
22097,4,14,2024-04-19,2024-04-24,DELIVERED,38010.96
22098,1,17,2024-04-19,2024-04-22,DELIVERED,32245.92
22099,4,19,2024-04-19,2024-04-25,DELIVERED,13200.99
22100,6,19,2024-04-19,2024-04-24,DELIVERED,12233.88
22101,3,25,2024-04-19,2024-04-23,DELIVERED,19685.05
22102,3,1,2024-04-20,2024-04-24,DELIVERED,23383.6
22103,7,4,2024-04-20,2024-04-24,DELIVERED,32861.92
22104,6,5,2024-04-20,2024-04-26,DELIVERED,36180.4
22105,1,5,2024-04-20,2024-04-22,DELIVERED,12544.65
22106,2,9,2024-04-20,2024-04-24,DELIVERED,86587.5
22107,7,9,2024-04-20,2024-04-24,DELIVERED,262963.09
22108,1,12,2024-04-20,2024-04-23,DELIVERED,15006.16
22109,4,14,2024-04-20,2024-04-25,DELIVERED,38010.96
22110,3,17,2024-04-20,2024-04-26,DELIVERED,19582.54
22111,1,17,2024-04-20,2024-04-23,DELIVERED,33479.82
22112,3,18,2024-04-20,2024-04-25,DELIVERED,13424.95
22113,6,19,2024-04-20,2024-04-25,DELIVERED,12833.58
22114,3,25,2024-04-20,2024-04-25,DELIVERED,19685.05
22115,3,1,2024-04-21,2024-04-26,DELIVERED,23383.6
22116,6,5,2024-04-21,2024-04-27,DELIVERED,37428.0
22117,1,5,2024-04-21,2024-04-23,DELIVERED,12544.65
22118,2,9,2024-04-21,2024-04-25,DELIVERED,86587.5
22119,6,10,2024-04-21,2024-04-26,DELIVERED,7359.15
22120,4,14,2024-04-21,2024-04-27,DELIVERED,38010.96
22121,3,17,2024-04-21,2024-04-26,DELIVERED,19582.54
22122,1,17,2024-04-21,2024-04-25,DELIVERED,35001.63
22123,3,18,2024-04-21,2024-04-26,DELIVERED,13424.95
22124,6,19,2024-04-21,2024-04-27,DELIVERED,12833.58
22125,3,21,2024-04-21,2024-04-26,DELIVERED,37171.42
22126,6,22,2024-04-21,2024-04-26,DELIVERED,10886.85
22127,3,25,2024-04-21,2024-04-25,DELIVERED,20554.26
22128,2,1,2024-04-22,2024-04-26,DELIVERED,85686.99
22129,3,1,2024-04-22,2024-04-27,DELIVERED,23383.6
22130,6,5,2024-04-22,2024-04-27,DELIVERED,37428.0
22131,6,8,2024-04-22,2024-04-28,DELIVERED,4839.68
22132,2,9,2024-04-22,2024-04-26,DELIVERED,88319.25
22133,6,10,2024-04-22,2024-04-27,DELIVERED,7497.6
22134,6,10,2024-04-22,2024-04-27,DELIVERED,43830.24
22135,2,14,2024-04-22,2024-04-29,DELIVERED,84855.75
22136,4,14,2024-04-22,2024-04-27,DELIVERED,40528.78
22137,3,17,2024-04-22,2024-04-28,DELIVERED,19582.54
22138,3,18,2024-04-22,2024-04-27,DELIVERED,13843.39
22139,6,19,2024-04-22,2024-04-28,DELIVERED,12833.58
22140,4,19,2024-04-22,2024-04-27,DELIVERED,43481.1
22141,3,21,2024-04-22,2024-04-28,DELIVERED,37171.42
22142,6,22,2024-04-22,2024-04-28,DELIVERED,11221.83
22143,1,25,2024-04-22,2024-04-25,DELIVERED,154690.56
22144,3,25,2024-04-22,2024-04-26,DELIVERED,20554.26
22145,2,1,2024-04-23,2024-04-26,DELIVERED,85686.99
22146,3,1,2024-04-23,2024-04-28,DELIVERED,24782.8
22147,6,5,2024-04-23,2024-04-28,DELIVERED,37428.0
22148,6,8,2024-04-23,2024-04-29,DELIVERED,4839.68
22149,2,9,2024-04-23,2024-04-27,DELIVERED,88319.25
22150,6,10,2024-04-23,2024-04-29,DELIVERED,7497.6
22151,6,10,2024-04-23,2024-04-29,DELIVERED,45383.28
22152,2,14,2024-04-23,2024-04-30,DELIVERED,87626.55
22153,4,14,2024-04-23,2024-04-28,DELIVERED,42802.94
22154,3,17,2024-04-23,2024-04-28,DELIVERED,20062.33
22155,3,18,2024-04-23,2024-04-28,DELIVERED,13843.39
22156,4,19,2024-04-23,2024-04-28,DELIVERED,43481.1
22157,1,20,2024-04-23,2024-04-25,DELIVERED,51339.72
22158,3,21,2024-04-23,2024-04-29,DELIVERED,37171.42
22159,6,22,2024-04-23,2024-04-29,DELIVERED,11519.59
22160,1,25,2024-04-23,2024-04-26,DELIVERED,154690.56
22161,2,1,2024-04-24,2024-04-27,DELIVERED,85686.99
22162,7,4,2024-04-24,2024-04-29,DELIVERED,263937.93
22163,6,5,2024-04-24,2024-04-29,DELIVERED,37428.0
22164,6,8,2024-04-24,2024-04-30,DELIVERED,4839.68
22165,6,10,2024-04-24,2024-04-29,DELIVERED,7614.75
22166,6,10,2024-04-24,2024-04-29,DELIVERED,45383.28
22167,1,11,2024-04-24,2024-04-26,DELIVERED,27861.6
22168,2,14,2024-04-24,2024-04-30,DELIVERED,89773.92
22169,3,17,2024-04-24,2024-04-30,DELIVERED,20666.51
22170,3,17,2024-04-24,2024-04-30,DELIVERED,21149.94
22171,3,18,2024-04-24,2024-04-29,DELIVERED,14436.18
22172,4,19,2024-04-24,2024-04-29,DELIVERED,43481.1
22173,1,20,2024-04-24,2024-04-26,DELIVERED,52682.52
22174,3,21,2024-04-24,2024-04-30,DELIVERED,37171.42
22175,6,22,2024-04-24,2024-04-29,DELIVERED,11519.59
22176,1,25,2024-04-24,2024-04-27,DELIVERED,154690.56
22177,2,1,2024-04-25,2024-04-29,DELIVERED,85686.99
22178,7,4,2024-04-25,2024-04-30,DELIVERED,263937.93
22179,1,4,2024-04-25,2024-04-28,DELIVERED,31628.97
22180,6,8,2024-04-25,2024-04-30,DELIVERED,4982.96
22181,6,10,2024-04-25,2024-05-01,DELIVERED,7614.75
22182,6,10,2024-04-25,2024-05-01,DELIVERED,45383.28
22183,1,11,2024-04-25,2024-04-28,DELIVERED,27861.6
22184,2,14,2024-04-25,2024-05-01,DELIVERED,92198.37
22185,3,17,2024-04-25,2024-04-30,DELIVERED,20666.51
22186,3,17,2024-04-25,2024-04-30,DELIVERED,21149.94
22187,1,17,2024-04-25,2024-04-28,DELIVERED,104844.32
22188,4,19,2024-04-25,2024-05-01,DELIVERED,43481.1
22189,3,21,2024-04-25,2024-04-30,DELIVERED,37171.42
22190,6,22,2024-04-25,2024-05-01,DELIVERED,11798.74
22191,6,3,2024-04-26,2024-05-02,DELIVERED,116693.85
22192,7,4,2024-04-26,2024-05-01,DELIVERED,271249.23
22193,1,4,2024-04-26,2024-04-28,DELIVERED,32287.05
22194,6,8,2024-04-26,2024-05-01,DELIVERED,4982.96
22195,6,10,2024-04-26,2024-05-01,DELIVERED,45383.28
22196,1,10,2024-04-26,2024-04-28,DELIVERED,32369.31
22197,1,12,2024-04-26,2024-04-29,DELIVERED,43044.72
22198,2,14,2024-04-26,2024-05-02,DELIVERED,92198.37
22199,3,17,2024-04-26,2024-05-01,DELIVERED,21149.94
22200,1,17,2024-04-26,2024-04-29,DELIVERED,104844.32
22201,4,19,2024-04-26,2024-05-01,DELIVERED,43481.1
22202,3,23,2024-04-26,2024-05-02,DELIVERED,20823.3
22203,6,2,2024-04-27,2024-05-02,DELIVERED,107449.55
22204,6,3,2024-04-27,2024-05-02,DELIVERED,116693.85
22205,7,4,2024-04-27,2024-05-02,DELIVERED,271249.23
22206,1,4,2024-04-27,2024-04-30,DELIVERED,32287.05
22207,6,6,2024-04-27,2024-05-02,DELIVERED,110256.65
22208,6,8,2024-04-27,2024-05-02,DELIVERED,4982.96
22209,1,10,2024-04-27,2024-04-29,DELIVERED,32369.31
22210,1,12,2024-04-27,2024-04-30,DELIVERED,43044.72
22211,2,14,2024-04-27,2024-05-03,DELIVERED,92198.37
22212,3,17,2024-04-27,2024-05-03,DELIVERED,21149.94
22213,1,17,2024-04-27,2024-05-01,DELIVERED,104844.32
22214,3,18,2024-04-27,2024-05-03,DELIVERED,7730.8
22215,7,19,2024-04-27,2024-05-03,DELIVERED,19194.52
22216,3,23,2024-04-27,2024-05-02,DELIVERED,21503.8
22217,1,23,2024-04-27,2024-04-30,DELIVERED,33181.38
22218,5,24,2024-04-27,2024-05-03,DELIVERED,23970.4
22219,6,2,2024-04-28,2024-05-04,DELIVERED,112439.95
22220,6,3,2024-04-28,2024-05-03,DELIVERED,116693.85
22221,7,4,2024-04-28,2024-05-03,DELIVERED,271249.23
22222,1,4,2024-04-28,2024-05-01,DELIVERED,33181.38
22223,6,6,2024-04-28,2024-05-04,DELIVERED,110256.65
22224,1,10,2024-04-28,2024-05-01,DELIVERED,20099.68
22225,1,11,2024-04-28,2024-04-30,DELIVERED,54650.8
22226,3,12,2024-04-28,2024-05-02,DELIVERED,24464.8
22227,1,12,2024-04-28,2024-04-30,DELIVERED,44265.06
22228,4,13,2024-04-28,2024-05-03,DELIVERED,240149.46
22229,2,14,2024-04-28,2024-05-04,DELIVERED,95938.95
22230,3,17,2024-04-28,2024-05-04,DELIVERED,21149.94
22231,3,18,2024-04-28,2024-05-04,DELIVERED,7730.8
22232,4,18,2024-04-28,2024-05-05,DELIVERED,15594.24
22233,7,19,2024-04-28,2024-05-04,DELIVERED,19690.93
22234,3,23,2024-04-28,2024-05-04,DELIVERED,21503.8
22235,1,23,2024-04-28,2024-05-02,DELIVERED,33995.91
22236,5,24,2024-04-28,2024-05-03,DELIVERED,23970.4
22237,6,2,2024-04-29,2024-05-04,DELIVERED,115247.05
22238,6,3,2024-04-29,2024-05-04,DELIVERED,120108.3
22239,1,3,2024-04-29,2024-05-01,DELIVERED,43707.12
22240,1,4,2024-04-29,2024-05-02,DELIVERED,33181.38
22241,6,6,2024-04-29,2024-05-04,DELIVERED,110256.65
22242,1,10,2024-04-29,2024-05-01,DELIVERED,20099.68
22243,1,11,2024-04-29,2024-05-01,DELIVERED,54650.8
22244,4,12,2024-04-29,2024-05-07,DELIVERED,37686.08
22245,3,12,2024-04-29,2024-05-04,DELIVERED,26213.8
22246,4,13,2024-04-29,2024-05-05,DELIVERED,240149.46
22247,3,17,2024-04-29,2024-05-04,DELIVERED,21871.27
22248,3,18,2024-04-29,2024-05-05,DELIVERED,7730.8
22249,4,18,2024-04-29,2024-05-06,DELIVERED,15594.24
22250,7,19,2024-04-29,2024-05-05,DELIVERED,19690.93
22251,3,23,2024-04-29,2024-05-04,DELIVERED,21993.76
22252,1,23,2024-04-29,2024-05-02,DELIVERED,33995.91
22253,5,24,2024-04-29,2024-05-05,DELIVERED,23970.4
22254,6,2,2024-04-30,2024-05-06,DELIVERED,115247.05
22255,6,3,2024-04-30,2024-05-06,DELIVERED,120108.3
22256,1,3,2024-04-30,2024-05-02,DELIVERED,43707.12
22257,1,4,2024-04-30,2024-05-02,DELIVERED,33181.38
22258,6,6,2024-04-30,2024-05-05,DELIVERED,112907.8
22259,3,8,2024-04-30,2024-05-05,DELIVERED,19633.92
22260,1,9,2024-04-30,2024-05-03,DELIVERED,24202.95
22261,1,10,2024-04-30,2024-05-03,DELIVERED,20099.68
22262,4,12,2024-04-30,2024-05-07,DELIVERED,37686.08
22263,3,12,2024-04-30,2024-05-05,DELIVERED,26235.0
22264,4,13,2024-04-30,2024-05-06,DELIVERED,246615.88
22265,1,14,2024-04-30,2024-05-05,DELIVERED,66775.88
22266,3,15,2024-04-30,2024-05-04,DELIVERED,22578.0
22267,3,18,2024-04-30,2024-05-05,DELIVERED,7931.6
22268,4,18,2024-04-30,2024-05-07,DELIVERED,15594.24
22269,1,19,2024-04-30,2024-05-04,DELIVERED,7521.24
22270,7,19,2024-04-30,2024-05-06,DELIVERED,19856.4
22271,3,23,2024-04-30,2024-05-06,DELIVERED,21993.76
22272,5,24,2024-04-30,2024-05-05,DELIVERED,25232.0
22273,6,2,2024-05-01,2024-05-06,DELIVERED,115247.05
22274,6,3,2024-05-01,2024-05-06,DELIVERED,120108.3
22275,6,6,2024-05-01,2024-05-07,DELIVERED,112907.8
